t,R,S,I,sample
13.46957352997744,45.0,19830.0,125.0,3.0
13.48273420475984,45.0,19829.0,126.0,3.0
13.488886429775352,45.0,19828.0,127.0,3.0
13.48908035163673,45.0,19827.0,128.0,3.0
13.489156046793946,45.0,19826.0,129.0,3.0
13.492826049030795,45.0,19825.0,130.0,3.0
13.513002092338853,45.0,19824.0,131.0,3.0
13.513187648589149,45.0,19823.0,132.0,3.0
13.517355200339225,45.0,19822.0,133.0,3.0
13.537108819573808,45.0,19821.0,134.0,3.0
13.553593930692594,45.0,19820.0,135.0,3.0
13.55455489378296,45.0,19819.0,136.0,3.0
13.560846592350444,45.0,19818.0,137.0,3.0
13.562278407848892,45.0,19817.0,138.0,3.0
13.573541434977153,45.0,19816.0,139.0,3.0
13.573784915085518,45.0,19815.0,140.0,3.0
13.586229832393938,45.0,19814.0,141.0,3.0
13.591287185708048,45.0,19813.0,142.0,3.0
13.596714029705284,45.0,19812.0,143.0,3.0
13.618274253238413,45.0,19811.0,144.0,3.0
13.618908117467656,45.0,19810.0,145.0,3.0
13.62327726735867,46.0,19810.0,144.0,4.0
13.62611906511332,46.0,19809.0,145.0,4.0
13.638308871209002,46.0,19808.0,146.0,4.0
13.65925556609519,46.0,19807.0,147.0,4.0
13.677026462584688,46.0,19806.0,148.0,4.0
13.708174163366424,46.0,19805.0,149.0,4.0
13.737423447837372,46.0,19804.0,150.0,4.0
13.73821480543378,46.0,19803.0,151.0,4.0
13.738926956207619,46.0,19802.0,152.0,4.0
13.743440037321978,47.0,19802.0,151.0,5.0
13.746750841049082,47.0,19801.0,152.0,5.0
13.754540953893722,47.0,19800.0,153.0,5.0
13.755369335575406,47.0,19799.0,154.0,5.0
13.76127612785485,47.0,19798.0,155.0,5.0
13.776636328006223,47.0,19797.0,156.0,5.0
13.784564729488702,47.0,19796.0,157.0,5.0
13.786754484218896,47.0,19795.0,158.0,5.0
13.787782278042462,47.0,19794.0,159.0,5.0
13.812142810457695,47.0,19793.0,160.0,5.0
13.814109135048698,47.0,19792.0,161.0,5.0
13.818255103662779,47.0,19791.0,162.0,5.0
13.820718624475811,47.0,19790.0,163.0,5.0
13.837856651418196,48.0,19790.0,162.0,5.0
13.844365430590278,49.0,19790.0,161.0,5.0
13.846214146818195,49.0,19789.0,162.0,5.0
13.851047884535474,49.0,19788.0,163.0,5.0
13.853598402453589,49.0,19787.0,164.0,5.0
13.861446884348377,49.0,19786.0,165.0,5.0
13.874449462914837,49.0,19785.0,166.0,5.0
13.878596512968922,49.0,19784.0,167.0,5.0
13.879657592788943,49.0,19783.0,168.0,5.0
13.881365771153181,49.0,19782.0,169.0,5.0
13.890237831207878,49.0,19781.0,170.0,5.0
13.89626995771012,49.0,19780.0,171.0,5.0
13.901578113576281,49.0,19779.0,172.0,5.0
13.911155282343648,49.0,19778.0,173.0,5.0
13.912674048846425,49.0,19777.0,174.0,5.0
13.912925471676395,49.0,19776.0,175.0,5.0
13.916820953268157,49.0,19775.0,176.0,5.0
13.916984610457092,49.0,19774.0,177.0,5.0
13.919015737049232,49.0,19773.0,178.0,5.0
13.937406996443356,49.0,19772.0,179.0,5.0
13.944994000368666,49.0,19771.0,180.0,5.0
13.957910847846922,50.0,19771.0,179.0,5.0
13.97410872833521,50.0,19770.0,180.0,5.0
13.985109322955562,50.0,19769.0,181.0,5.0
14.01060176272995,50.0,19768.0,182.0,5.0
14.014227891825893,50.0,19767.0,183.0,5.0
14.016673250466447,50.0,19766.0,184.0,5.0
14.018464768739438,50.0,19765.0,185.0,5.0
14.022038158827518,50.0,19764.0,186.0,5.0
14.026657002897629,50.0,19763.0,187.0,5.0
14.02879453559919,50.0,19762.0,188.0,5.0
14.030385453301621,50.0,19761.0,189.0,5.0
14.030740770773832,50.0,19760.0,190.0,5.0
14.034059339936938,50.0,19759.0,191.0,5.0
14.035587291500793,50.0,19758.0,192.0,5.0
14.047013033428424,51.0,19758.0,191.0,5.0
14.047110916661872,51.0,19757.0,192.0,5.0
14.061082196249588,51.0,19756.0,193.0,5.0
14.067933606029275,51.0,19755.0,194.0,5.0
14.074486401087201,52.0,19755.0,193.0,5.0
14.076558240229954,53.0,19755.0,192.0,6.0
14.083243367095509,53.0,19754.0,193.0,6.0
14.087867579261067,53.0,19753.0,194.0,6.0
14.095318506878492,53.0,19752.0,195.0,6.0
14.106326212465463,53.0,19751.0,196.0,6.0
14.111961083676961,53.0,19750.0,197.0,6.0
14.127103041958305,53.0,19749.0,198.0,6.0
14.130906101154144,53.0,19748.0,199.0,6.0
14.140711383468405,53.0,19747.0,200.0,6.0
14.156844120102022,53.0,19746.0,201.0,6.0
14.168540581224878,53.0,19745.0,202.0,6.0
14.174414249465464,53.0,19744.0,203.0,6.0
14.179597055613826,53.0,19743.0,204.0,6.0
14.19483094139829,53.0,19742.0,205.0,6.0
14.198480706712031,54.0,19742.0,204.0,7.0
14.20060060579257,54.0,19741.0,205.0,7.0
14.222059422465168,54.0,19740.0,206.0,7.0
14.257835869134869,54.0,19739.0,207.0,7.0
14.287963589388353,54.0,19738.0,208.0,7.0
