"Rep","Acceptance","Likelihood1","Likelihood2","LikelihoodDelta","TruePeak","TrueGamma","TruePhi","TruePsi","Cases","TreeSize","PercentTrajCaptured","GammaMean","GammaLower95","GappaUpper95","PhiMean","PhiLower95","PhiUpper95","PsiMean","PsiLower95","PsiUpper95","GammaCalibration1","PhiCalibration1","PsiCalibration1","GammaCalibration2","PhiCalibration2","PsiCalibration2","RunTime","Batch","LikelihoodDelta_Percent","Epidemic_Length"
382,0.381,-140.57867911949,-142.07603789414,1.49735877465073,478,0.162046917,0.040096384,0.001049371,810,21,0.395833333333333,0.211788613692977,0.125920276068041,0.284226435757092,0.0401850309909573,0.0285567737804208,0.0521823947442281,0.00102354438898347,0.000623734158737247,0.00148236434668087,0.105263157894737,0.947368421052631,0.578947368421053,0.157894736842105,1,0.947368421052631,1237024219408,5,0.0105391366260256,113
383,0.536,-269.112863152095,-269.625365799946,0.512502647850852,1024,0.173533613,0.029608607,0.001446157,994,49,0.46,0.154075334565598,0.0917758395958731,0.204516226306748,0.0364033553052037,0.0229646343432476,0.048504571861098,0.00183591703805622,0.00116439982401776,0.00254228998270225,0.421052631578947,0.368421052631579,0.473684210526316,0.526315789473684,0.31578947368421,0.368421052631579,1493077574449,5,0.0019007953733519,113
384,0.423500000000001,-660.832291220098,-660.396214564416,0.436076655681973,726,0.140819852,0.038045558,0.003585251,1189,112,0.428571428571429,0.236932820068433,0.175664842368779,0.304490938005852,0.0315877537110197,0.0217054889994833,0.0415042546116769,0.00272115296578046,0.00150962429042008,0.00380145660628656,0,0.263157894736842,0.157894736842105,0,0.210526315789474,0.105263157894737,2029420371923,5,0.000660325795431156,113
387,0.573,-209.342046530095,-209.940405752315,0.598359222220779,802,0.152277827,0.032674766,0.001087184,1012,34,0.356435643564356,0.185962378439671,0.119940445495528,0.236868534305317,0.0392073462775803,0.0286382815949989,0.0490914730012995,0.00143957121439284,0.000927749881452742,0.00195255158589501,0.368421052631579,0.263157894736842,0.263157894736842,0.31578947368421,0.210526315789474,0.157894736842105,1345654042090,5,0.00285013844798754,113
388,0.4005,-1248.83992162183,-1250.37062762465,1.53070600282058,1958,0.081164921,0.043756756,0.003034153,2897,201,0.302083333333333,0.215002905691701,0.150032784235143,0.280477466207128,0.0351840928544898,0.0260307020376034,0.0439602717121852,0.00237526195883875,0.00141583565475089,0.00304799462741993,0,0.0526315789473684,0.105263157894737,0,0.0526315789473684,0.105263157894737,2728456534344,5,0.00122420182384521,113
389,0.433,-600.285444566272,-599.972456030556,0.312988535716158,3038,0.07965165,0.029827057,0.001183246,2557,101,0.27,0.139229320991985,0.108944956698775,0.170999505198427,0.0367180601707237,0.0258964928503391,0.0469241203949056,0.00151339216212786,0.00107531244153758,0.00200048107039869,0,0.210526315789474,0.210526315789474,0,0.210526315789474,0.157894736842105,1938777139660,5,0.000521671507700377,113
390,0.384500000000001,-680.954429840005,-681.671438734767,0.717008894762102,1672,0.080265737,0.055063365,0.001985096,3154,114,0.387755102040816,0.252510713900547,0.182480971992522,0.327828855724062,0.0413684761036502,0.0295671723010289,0.0523929456066214,0.00159854993884618,0.000890090929369168,0.0022585604496277,0,0,0.368421052631579,0,0,0.31578947368421,2123813390659,5,0.00105183942588665,113
391,0.2875,-2463.38399451084,-2462.11767505345,1.266319457387,4583,0.019682326,0.045869207,0.002488503,6808,369,0.153061224489796,0.183989771287227,0.130400469168054,0.241176456610296,0.0332581652673328,0.0262135543090276,0.0424936987325124,0.00182648396632576,0.00144907716450763,0.00236876775525883,0,0,0,0,0,0,5246522153752,5,0.000514321256947846,113
392,0.4055,-412.343974101453,-410.408719417081,1.93525468437173,3772,0.042677998,0.044504844,0.000628838,4909,69,0.316326530612245,0.190723389199219,0.120234501741443,0.291582018916466,0.0382395236753352,0.0244085994194372,0.0539001631897061,0.000564900629927843,0.000307665146789668,0.00115637667129933,0,0.157894736842105,0.157894736842105,0,0.421052631578947,0.789473684210526,2360410268727,5,0.00471543267189947,113
394,0.581,-98.1574592831764,-99.3919339463597,1.23447466318331,239,0.252344178,0.036685612,0.001239729,397,13,0.697916666666667,0.191208811462058,0.118398156728534,0.267497076944552,0.0421303315161392,0.0270944826553636,0.0562973369993164,0.00134684201582013,0.000670565130715908,0.00234056407093408,0.105263157894737,0.473684210526316,0.736842105263158,0.105263157894737,0.473684210526316,0.842105263157894,1456536485766,5,0.0124202700779475,113
395,0.3775,-782.359551021861,-783.26578222165,0.906231199789431,2470,0.069713671,0.044615132,0.001665754,3485,130,0.195652173913043,0.215734054345847,0.126863199920477,0.287723796734645,0.0412705868577564,0.0283446725046581,0.0592499907162281,0.00154076325659363,0.000937826739084253,0.00238650285092904,0,0.31578947368421,0.368421052631579,0,0.736842105263158,0.789473684210526,2754247308972,5,0.00115699066697259,113
396,0.481,-484.126025384652,-483.24198722651,0.88403815814246,1400,0.103317775,0.044711806,0.001695178,2152,82,0.242424242424242,0.166870955727723,0.122754320703482,0.221949030802577,0.0442785390970306,0.0365904306981036,0.0552710816873923,0.00174425319511824,0.00128129486836639,0.00216380705480002,0,0.842105263157894,0.789473684210526,0,0.947368421052631,0.842105263157894,2261980319794,5,0.00182939020513564,113
397,0.563,-197.718521840189,-196.942353850816,0.776167989372681,578,0.165740637,0.025804575,0.001102879,690,30,0.591836734693878,0.205180136681505,0.13617574007392,0.305735295756307,0.0350148286121246,0.0196735652933032,0.0505252680915173,0.00161618336423363,0.000733956349763157,0.00248950322162377,0.631578947368421,0.31578947368421,0.526315789473684,0.421052631578947,0.31578947368421,0.368421052631579,1735170601978,5,0.00394109227495385,113
398,0.4965,-129.919913630991,-130.967574306657,1.04766067566592,147,0.193896718,0.046426687,0.003450597,251,19,1.54081632653061,0.207050425601015,0.12333019271679,0.301427609097877,0.0440014741001908,0.027638923970045,0.0590581931561734,0.00248416714736978,0.00127019734169584,0.0036604619823957,0.736842105263158,0.789473684210526,0.105263157894737,0.789473684210526,0.789473684210526,0.105263157894737,1491184510274,5,0.00799938978187728,113
399,0.497,-323.418168935948,-324.076862965492,0.658694029544449,702,0.218525736,0.03687234,0.002290889,895,56,0.402061855670103,0.214169360321608,0.134996312172297,0.290460590582609,0.0406948039084178,0.0283916749116745,0.0517967915762186,0.00230172548496338,0.0016021215741805,0.00317581943860614,0.894736842105263,0.473684210526316,0.578947368421053,0.947368421052631,0.578947368421053,1,2042559952538,5,0.00203252408554259,113
400,0.3225,-790.087820178459,-790.4830767694,0.39525659094113,2166,0.10552111,0.035720723,0.002199262,2154,133,0.418367346938776,0.167846299694937,0.133343300446594,0.217403859320944,0.0361699127787617,0.0292147031554835,0.0440452048064428,0.00212844778747605,0.00165226400943895,0.0027918381117909,0,0.842105263157894,0.631578947368421,0,0.947368421052631,0.842105263157894,2725845033390,5,0.000500019042224777,113
401,0.285999999999999,-695.619372498044,-696.08222927529,0.462856777245861,2391,0.107610937,0.048056087,0.002096414,2671,117,0.247422680412371,0.160864942430095,0.115128636528043,0.222987034950694,0.0491899058033173,0.0373709626456593,0.0613873558276273,0.0020901409737843,0.00147351813037523,0.00293306441419337,0,0.684210526315789,0.421052631578947,0.0526315789473684,0.894736842105263,1,528297373792,4,0.000664945544907466,113
402,0.487500000000002,-270.346311146494,-271.521060586728,1.17474944023439,1052,0.17011989,0.030774517,0.001303543,1068,45,0.510204081632653,0.177715361696506,0.11972851694984,0.263075172207647,0.0369060694098759,0.0194346029009816,0.0517191415099871,0.00151684116994943,0.000579191372014158,0.00227956454685827,0.684210526315789,0.263157894736842,0.473684210526316,0.894736842105263,0.473684210526316,0.631578947368421,355567308625,4,0.00432654998362147,113
403,0.6165,-53.5098596110542,-53.5776525119864,0.0677929009322398,43,0.278428498,0.049379259,0.003192501,98,6,1.24742268041237,0.161386264611845,0.0707291341512902,0.259858039096818,0.0359617761487838,0.0210409656777465,0.0483335400158907,0.0019139897097783,0.00093229483692417,0.00285841469365414,0,0,0,0,0.0526315789473684,0,255421922875,4,0.00126532047885213,113
404,0.449,-528.751626592798,-528.692379495867,0.0592470969314718,1295,0.14791526,0.042861779,0.002329803,1635,89,0.273684210526316,0.184205142154827,0.131337186324683,0.246626069665485,0.0402663901658192,0.030583332062721,0.0535293561874663,0.00212822078948432,0.00123211586990261,0.00286885101123986,0.31578947368421,0.473684210526316,0.473684210526316,0.210526315789474,0.684210526315789,0.631578947368421,462584351209,4,0.000112063459261446,113
405,0.290000000000001,-747.590098387551,-747.525960674445,0.06413771310622,2719,0.093278703,0.032200193,0.001712133,2334,124,0.288659793814433,0.177546659997362,0.112503504575457,0.254153177581806,0.0416765912901019,0.0332571967182173,0.0516014361908603,0.00226665032752422,0.00163310840664374,0.00306506629261306,0,0,0.105263157894737,0,0.0526315789473684,0.157894736842105,536944806750,4,8.57999808439464e-05,113
406,0.501,-376.98590115294,-376.837011017431,0.148890135509077,1637,0.148923191,0.029754634,0.001538946,1300,67,0.316326530612245,0.150219539892355,0.11310884640953,0.193861619850638,0.0380490768739195,0.0262769257725747,0.0481514797298795,0.00204937731863032,0.00131443522111906,0.00268378583745411,0.631578947368421,0.105263157894737,0.0526315789473684,1,0.105263157894737,0.105263157894737,392682021583,4,0.000395104862728546,113
407,0.486,-437.606476043713,-438.46792593469,0.861449890976928,577,0.190732634,0.050568708,0.00336993,1132,76,0.373737373737374,0.212442042427157,0.12007293169368,0.367942983122839,0.0464973200335124,0.0281360753062943,0.0597678501204746,0.00283398102940513,0.00184815149587158,0.00415294696503178,0.842105263157894,0.526315789473684,0.368421052631579,0.789473684210526,0.631578947368421,0.368421052631579,431259087292,4,0.00196468165633908,113
409,0.376,-1157.00978593901,-1158.89306273275,1.88327679374174,3030,0.074148285,0.044633889,0.002380297,3538,189,0.195876288659794,0.158365483863862,0.113872047316093,0.274318382554782,0.0434999684475597,0.032862383353068,0.0576810888847792,0.00223717003290817,0.00146502063376399,0.00289605531022019,0,0.947368421052631,0.684210526315789,0.0526315789473684,0.894736842105263,0.736842105263158,696284352917,4,0.00162506520601723,113
410,0.3805,-985.637806815206,-985.650829343855,0.013022528648662,3434,0.061883728,0.033935083,0.0015835,3477,162,0.237113402061856,0.177183152740419,0.123101139509538,0.224568132004006,0.0367267948262627,0.0255170938215283,0.0475655260455962,0.00174625171124404,0.00111696652054916,0.00234433021390397,0,0.736842105263158,0.842105263157894,0,0.684210526315789,0.631578947368421,700372837333,4,1.3212111491177e-05,113
412,0.3345,-873.915981957556,-874.342069065507,0.42608710795048,1909,0.135516567,0.038567762,0.003079194,1828,146,0.212121212121212,0.169180320839632,0.118649645006878,0.226036114116921,0.0344728173128754,0.0270397971711063,0.0446328153583762,0.00262949569425299,0.0019644560934217,0.00352160004786253,0.210526315789474,0.263157894736842,0.157894736842105,0.210526315789474,0.368421052631579,0.31578947368421,635364972333,4,0.000487323123323895,113
413,0.270999999999999,-2165.30492334741,-2165.89832533474,0.593401987329344,3176,0.068610606,0.038786539,0.003802292,3393,333,0.268041237113402,0.164387153523504,0.121952145162998,0.204619815210445,0.034924776610819,0.0289056990666672,0.0404673820777255,0.00326866651617115,0.00267258213891347,0.00404320793576842,0,0.263157894736842,0.0526315789473684,0,0.210526315789474,0.105263157894737,1096489164291,4,0.000273974997066233,113
414,0.427,-591.595586525878,-593.387755219126,1.79216869324819,1071,0.156367866,0.052583811,0.003041924,1731,100,0.396039603960396,0.254197401043284,0.15856861214374,0.352977245284517,0.0444241620131852,0.0289404985114856,0.0577407109184053,0.00238450621833297,0.00108801901695821,0.0032542995188377,0,0.631578947368421,0.263157894736842,0.0526315789473684,0.31578947368421,0.210526315789474,418277157958,4,0.00302023201099991,113
415,0.466,-233.683624538459,-234.809998577929,1.12637403947051,2164,0.122603234,0.018360334,0.00061616,1176,40,0.623762376237624,0.126780455300927,0.0884098047508923,0.164263509945944,0.0386513825541935,0.0274361732376654,0.0539928836748258,0.00148761561920345,0.000846190951149,0.00236013450344569,0.684210526315789,0,0,0.842105263157894,0,0,295498612916,4,0.00479695944079094,113
418,0.44,-255.768783044702,-254.671558700883,1.09722434381885,2717,0.089444554,0.028508647,0.000562036,2192,43,0.22680412371134,0.154712684590938,0.106390618539319,0.229560447897234,0.0343125034578587,0.0244465963874317,0.045420097713048,0.000794447908611085,0.000390519871352271,0.00109582963317653,0,0.631578947368421,0.210526315789474,0.0526315789473684,0.31578947368421,0.210526315789474,368616136833,4,0.00430838979199701,113
419,0.4375,-544.747955409626,-545.642471290877,0.894515881251209,1438,0.142531925,0.032833762,0.002062377,1475,93,0.206521739130435,0.193363959613071,0.134614299314511,0.2524031587491,0.0395302146043131,0.02911801140203,0.0493113687274441,0.00245545838242233,0.001737765584761,0.00311851192555861,0.0526315789473684,0.157894736842105,0.263157894736842,0.105263157894737,0.210526315789474,0.31578947368421,460438845708,4,0.00163938096522246,113
421,0.466,-510.871713283613,-510.900507274601,0.028793990988504,1444,0.145857973,0.029162454,0.001979462,1291,88,0.313131313131313,0.150476925966153,0.102280268740957,0.197651695312133,0.0369798327237912,0.0242720188037662,0.0463085485825764,0.0023281758364886,0.00164049643033222,0.0030875581349035,0.736842105263158,0.157894736842105,0.31578947368421,0.894736842105263,0.157894736842105,0.368421052631579,443033327583,4,5.63592922271805e-05,113
422,0.473499999999999,-321.699979059289,-322.969714707183,1.26973564789398,613,0.195202034,0.038530423,0.002424404,845,53,0.46,0.165459557134838,0.109632277617609,0.259763173387792,0.041776686214238,0.0297984328420261,0.0541486393697429,0.00261733485597993,0.00152678957721052,0.00363190446269916,0.263157894736842,0.368421052631579,0.789473684210526,0.421052631578947,0.631578947368421,0.736842105263158,349868276333,4,0.0039314387389083,113
424,0.517500000000001,-255.292826819417,-253.772503453173,1.52032336624441,2301,0.131676816,0.012665045,0.00072174,765,44,0.357142857142857,0.13847706803333,0.0915223344909391,0.183541087995922,0.0260703327521469,0.0166201898919797,0.0363496857986111,0.00171891775883274,0.000934644606624216,0.00255869451325437,0.842105263157894,0,0,0.789473684210526,0,0,325807567208,4,0.00599089083945987,113
425,0.5055,-373.951333891013,-374.026495251487,0.0751613604747945,1265,0.174245074,0.037745563,0.00187724,1291,64,0.62,0.171509037059716,0.116912314304222,0.264646102135974,0.0464053517600764,0.0326740469622626,0.0585417884737908,0.00228085131672054,0.00147922830807132,0.00297964213772901,0.368421052631579,0.210526315789474,0.31578947368421,1,0.210526315789474,0.368421052631579,369814629208,4,0.000200951968454154,106
427,0.358,-805.046527630737,-805.03873512879,0.00779250194705128,4197,0.057271245,0.032306768,0.001225948,3555,135,0.24,0.148395522956638,0.111050710956373,0.188270935564201,0.0286313814866797,0.0188815509131214,0.0363219612334042,0.0010811149526223,0.000732092127863632,0.00134416315472732,0,0.578947368421053,0.578947368421053,0,0.421052631578947,0.421052631578947,587788720958,4,9.67966087470888e-06,113
428,0.4275,-138.448831282117,-137.429036197674,1.01979508444222,158,0.260859047,0.051613613,0.003042916,336,20,1.07142857142857,0.242922408289782,0.169890369787561,0.330132234595471,0.0401977183318792,0.0246941590930486,0.0565613691092822,0.00226192959961791,0.000712632474101881,0.0035090245432524,0.894736842105263,0.157894736842105,0.210526315789474,0.684210526315789,0.157894736842105,0.31578947368421,267986961500,4,0.00742052125706081,113
430,0.4455,-467.468812711414,-467.29611675799,0.172695953424864,838,0.170543159,0.04032343,0.002500557,1291,80,0.373737373737374,0.184075036239696,0.0960790305146851,0.29915222913903,0.0402765756990997,0.0255199846371796,0.0517384701266708,0.00248272401832328,0.00166760873077257,0.00327618952223615,0.578947368421053,0.684210526315789,0.736842105263158,0.842105263157894,1,1,410378517584,4,0.000369564281045164,113
431,0.3975,-543.918639171393,-542.760132400732,1.15850677066101,1995,0.107048862,0.033640501,0.001523345,2020,92,0.49,0.210860341522446,0.114873583188969,0.307338420779472,0.0336861173080158,0.0193375841630009,0.0456278570663846,0.00149560660833877,0.000780121868303169,0.00207986028036823,0,0.578947368421053,1,0.0526315789473684,1,0.947368421052631,455580336667,4,0.00213447285734991,113
434,0.473499999999999,-218.736692975469,-218.762406247095,0.0257132716260742,1722,0.114632297,0.04329295,0.000736033,2167,37,0.242105263157895,0.17890293938476,0.112182744333431,0.25869566532077,0.0411447682221844,0.0207856376013895,0.0564046994817564,0.000704060874274921,0.000382622251399001,0.00101631426714071,0.157894736842105,0.736842105263158,0.842105263157894,0.105263157894737,0.842105263157894,0.894736842105263,338161928334,4,0.000117539718396728,113
435,0.4265,-298.219881608167,-297.761246421941,0.458635186226047,1265,0.176361889,0.032527111,0.001465098,1158,52,0.42,0.157237078951449,0.109031842142401,0.242416601809774,0.0351904250722973,0.0237422042146787,0.0483566097034684,0.00166576278184975,0.00110376796236076,0.0024846368545205,0.210526315789474,0.526315789473684,0.631578947368421,0.631578947368421,0.736842105263158,0.578947368421053,342528038125,4,0.00154027829926578,113
436,0.5455,-525.265501882211,-525.725439075611,0.459937193400037,732,0.167822799,0.056591937,0.003536392,1446,90,0.278350515463918,0.217937672838977,0.128479402624921,0.316282659949294,0.046212842284763,0.0360909940356843,0.0586858794339361,0.0027794700366464,0.00195866074224199,0.00358025073257086,0.578947368421053,0.105263157894737,0.0526315789473684,0.31578947368421,0.0526315789473684,0.0526315789473684,425532622375,4,0.000874861970173538,113
438,0.483,-348.13045342334,-348.420100472546,0.289647049205485,1579,0.131310389,0.036419771,0.001280313,1739,61,0.267326732673267,0.140405933984675,0.0978911121432126,0.187645323649823,0.037285246898608,0.0238428314385177,0.0485598225771902,0.00136463957085886,0.000711131949032442,0.00192184047912114,0.894736842105263,0.894736842105263,0.526315789473684,0.684210526315789,0.894736842105263,0.842105263157894,358546563208,4,0.000831315555022945,113
439,0.4915,-232.623522976296,-233.377532454118,0.754009477822365,1458,0.133204395,0.028457227,0.000881634,1281,40,0.485148514851485,0.143130721931262,0.0917125882223669,0.196853978180759,0.0384389049779321,0.0260320872812256,0.0525901035580103,0.00134758408075052,0.000807525774052394,0.00198886597412026,0.789473684210526,0.210526315789474,0.0526315789473684,0.736842105263158,0.157894736842105,0.105263157894737,310510209125,4,0.00323085718618009,113
440,0.564999999999999,-272.521477836376,-272.970041977472,0.448564141096483,551,0.186214052,0.057388147,0.002317014,1159,47,0.408163265306122,0.228252183410635,0.145048001169738,0.33199652432362,0.0508301829699351,0.0357649154843374,0.068709583385565,0.00211502189746553,0.00133917265283422,0.00286160480012581,0.842105263157894,0.473684210526316,0.894736842105263,0.421052631578947,0.421052631578947,0.631578947368421,329866003292,4,0.00164327241863963,113
441,0.269,-124.984829373741,-124.2910931174,0.6937362563406,606,0.17538914,0.048916982,0.000803151,1058,17,0.797979797979798,0.27545799572587,0.194458336159523,0.357125098908262,0.0480924124551294,0.03455126715999,0.0629220795582432,0.00118197271562118,0.000577240171417219,0.00174118515423575,0,0.842105263157894,0.105263157894737,0,0.947368421052631,0.210526315789474,243039027167,4,0.00558154441272253,113
442,0.422,-566.050499151917,-565.371220553522,0.679278598395626,1203,0.126419753,0.0438762,0.002325372,1792,95,0.424242424242424,0.20022348487737,0.144951846777791,0.261076098330577,0.0405109085277112,0.0290647912593908,0.051548710362461,0.00213563836529521,0.00164561475981441,0.00273205768485109,0,0.473684210526316,0.473684210526316,0,0.578947368421053,0.526315789473684,431571271083,4,0.00120147360477703,113
443,0.391000000000001,-874.314795961945,-873.439626021824,0.875169940120713,1339,0.135682028,0.040848581,0.003345372,1763,144,0.356435643564356,0.160582614638658,0.126718294047588,0.200042903227173,0.0380587850242081,0.0286377276959137,0.0475124037707655,0.00292338052488147,0.00224370189809678,0.00370900208812833,0.210526315789474,0.31578947368421,0.263157894736842,0.210526315789474,0.578947368421053,0.31578947368421,529057520416,4,0.00100198103457565,113
445,0.5375,-760.439762084395,-759.683519935412,0.756242148983233,1080,0.165603534,0.037370341,0.004010867,1189,128,0.309278350515464,0.222533352230988,0.169203875811745,0.291882108260412,0.0300847710808923,0.0224546288099191,0.03904005530313,0.00303239083803874,0.00223765809605836,0.00419343055764993,0,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.105263157894737,0,500383386458,4,0.000995469993935802,113
446,0.4905,-337.550151482207,-335.962170035039,1.58798144716815,988,0.162619427,0.035454226,0.001731958,1148,56,0.56701030927835,0.223202981021537,0.152969037815535,0.321549615675238,0.043479137087471,0.033557162394837,0.05736693214542,0.00212462613559015,0.00134566058597018,0.00315289215931093,0.210526315789474,0.473684210526316,0.368421052631579,0.157894736842105,0.210526315789474,0.421052631578947,353180980583,4,0.00472666743104597,113
447,0.519,-580.251844816426,-581.239937237474,0.988092421047895,1420,0.134676124,0.039049416,0.002320325,1667,99,0.267326732673267,0.15009846945103,0.110315302977284,0.196599251237358,0.0375188821331612,0.0278093031192158,0.0494511396591736,0.00224701924308874,0.00165577215739413,0.00299746864711563,0.736842105263158,0.684210526315789,0.578947368421053,0.578947368421053,0.789473684210526,0.842105263157894,447551300584,4,0.00169997338060443,113
448,0.4425,-156.593851383023,-157.914245448523,1.32039406549953,384,0.24190428,0.035241325,0.001730743,469,23,0.822916666666667,0.211022445865729,0.139645364109367,0.30300939546592,0.0431998089257735,0.0204064050062863,0.0594823537874733,0.00234252723825825,0.00157207200118479,0.00341847283729284,0.31578947368421,0.210526315789474,0.157894736842105,0.473684210526316,0.421052631578947,0.157894736842105,278264409334,4,0.00836146265176535,113
449,0.508,-378.260375705037,-376.815855831348,1.44451987368933,1469,0.143968782,0.028886177,0.001457353,1310,66,0.278350515463918,0.166626860225148,0.106800774140029,0.243732604521775,0.0359661370913866,0.0249473438641008,0.049850225122055,0.00170690175576256,0.00103851342496671,0.00245939667182911,0.894736842105263,0.578947368421053,0.736842105263158,0.578947368421053,0.31578947368421,0.526315789473684,380235490333,4,0.00383349015529712,113
450,0.546499999999999,-231.855563679578,-231.627647799498,0.227915880079507,531,0.196293964,0.045678728,0.00190346,905,38,0.5,0.226570547073914,0.161193842946927,0.29922598826619,0.0486310038082647,0.0373538845722379,0.0620858922625019,0.00221218044325469,0.00127859582559791,0.00322956698180688,0.421052631578947,0.789473684210526,1,0.421052631578947,0.684210526315789,0.578947368421053,308271115209,4,0.000983975282073391,113
451,0.5715,-147.686863096925,-148.224684430509,0.53782133358456,783,0.183738896,0.025768621,0.000869934,717,24,0.357894736842105,0.187461445955905,0.112583083250459,0.257251109011093,0.0375062795534563,0.0221845520715736,0.0535614027502824,0.00127367138552575,0.000729069581362308,0.00189234390547672,0.789473684210526,0.157894736842105,0.368421052631579,0.947368421052631,0.105263157894737,0.210526315789474,299736841167,4,0.0036284194879612,113
453,0.4945,-176.709541980555,-177.012192546221,0.302650565666681,1007,0.168389036,0.042512785,0.000909163,1351,29,0.357142857142857,0.202120686248033,0.129143897826607,0.275477922761889,0.0442204429479773,0.0309330315904303,0.0569396469121092,0.00108557784835574,0.000435325397794693,0.00154533923579043,0.368421052631579,0.578947368421053,0.578947368421053,0.421052631578947,0.789473684210526,0.526315789473684,277807810792,4,0.00170977242478737,113
454,0.504,-187.294323115273,-187.783085904361,0.488762789087218,793,0.178134278,0.034447116,0.000957686,1006,28,0.666666666666667,0.214137197587278,0.147034744854841,0.309831120979723,0.0502298064830085,0.036777549199317,0.0641716449610829,0.00179495763728093,0.000805279044291325,0.0025436963139638,0.894736842105263,0,0.105263157894737,0.421052631578947,0,0.0526315789473684,267294708459,4,0.00260280518201809,113
455,0.366999999999999,-352.709899799966,-352.811663020149,0.101763220183329,2206,0.128698947,0.032309595,0.001117005,1780,62,0.295918367346939,0.15102693786378,0.112209258001339,0.198016395945288,0.0438058259630995,0.0333167902506564,0.0540501502723428,0.0017594951342842,0.00112931727185062,0.0024508141852484,0.842105263157894,0,0,0.368421052631579,0.0526315789473684,0.0526315789473684,378248914959,4,0.000288434966441338,113
457,0.376,-910.367366444362,-911.45433274326,1.08696629889835,2087,0.1037952,0.039843275,0.002591025,2312,150,0.231578947368421,0.15279831222574,0.0983873107548146,0.217300553173068,0.0355291779493084,0.0243002562722602,0.0504067958840098,0.00230900463695956,0.00145684034026917,0.00331025489704937,0.157894736842105,0.263157894736842,0.210526315789474,0.157894736842105,0.526315789473684,0.578947368421053,559062180583,4,0.0011925625452093,106
459,0.424,-494.449168972612,-494.487412346595,0.038243373982823,1800,0.11105363,0.039490988,0.001579635,2115,85,0.195876288659794,0.139995979126333,0.0934809786861446,0.172908224572402,0.0364695522054374,0.0281347576646476,0.0462529451728832,0.00151443638835649,0.00095298587201639,0.00197117660619971,0.105263157894737,0.368421052631579,0.894736842105263,0.105263157894737,0.526315789473684,0.842105263157894,435539667166,4,7.73394287254728e-05,113
460,0.3335,-308.255224993739,-307.487666986964,0.767558006774436,1901,0.149300644,0.021995316,0.001165578,1045,55,0.554455445544555,0.164656976822061,0.118640761428952,0.204960698089194,0.0326486828709987,0.016840405042861,0.0445157019651014,0.00193110581846019,0.00114243065005663,0.00265213358004701,0.578947368421053,0.263157894736842,0.0526315789473684,0.526315789473684,0.157894736842105,0.0526315789473684,363232315833,4,0.00249622371620835,113
464,0.3875,-1289.34844392687,-1288.59339522724,0.755048699628333,2063,0.091951604,0.064911679,0.003757026,3569,207,0.210526315789474,0.252423017834911,0.190862246680454,0.33571555466434,0.0496611185140383,0.0384713841419187,0.0615504957486248,0.00278733883845969,0.00207587146573044,0.00353560415864844,0,0,0,0,0,0,761714722000,4,0.000585947982059292,113
465,0.5045,-171.631711613063,-171.555302769083,0.0764088439805448,782,0.189314585,0.036643403,0.001113994,937,29,0.363636363636364,0.221403923493948,0.168880317958611,0.301961345922204,0.0452013646314595,0.034317702580896,0.0576784775915992,0.00160398151990241,0.00109972521184394,0.00234151025032564,0.684210526315789,0.31578947368421,0.105263157894737,0.368421052631579,0.157894736842105,0.157894736842105,318413840875,4,0.000445388995543862,113
466,0.2845,-797.012280175771,-796.381213711719,0.631066464052196,5494,0.027733794,0.033823661,0.000847385,5305,133,0.2,0.198070693306632,0.130020309231982,0.255079177696347,0.0291673716256037,0.0193133010208165,0.0395478303393366,0.000777501753787592,0.000453606166272643,0.0010780249921431,0,0.473684210526316,0.684210526315789,0,0.421052631578947,0.736842105263158,696101401125,4,0.000792417567349392,113
467,0.266000000000001,-371.714973668749,-371.536546667313,0.178427001436603,679,0.217215111,0.043729689,0.002826249,987,64,0.293478260869565,0.23002181497292,0.155055018102477,0.303396152645568,0.0460411010930379,0.0324527714372576,0.0606558684816001,0.00253898033259842,0.00162613817789516,0.00332453331049924,1,0.789473684210526,0.684210526315789,0.736842105263158,0.789473684210526,0.526315789473684,367046395625,4,0.000480240781255829,113
468,0.335499999999999,-632.77251982627,-629.979831535752,2.79268829051853,1724,0.086552555,0.044862932,0.00167243,2824,105,0.393939393939394,0.207901987649985,0.13283451880125,0.310455758797522,0.0340454164929043,0.0135401638256821,0.0536171999146993,0.00131370403225354,0.000296328876534952,0.00226927959343056,0,0.421052631578947,0.684210526315789,0,0.368421052631579,0.526315789473684,549661079125,4,0.00443298047131218,113
469,0.5295,-101.395424144042,-101.603536507267,0.208112363224629,343,0.216140093,0.038918423,0.00085774,579,13,0.775510204081633,0.232205582376257,0.138265716974209,0.327485131361674,0.0498980271509256,0.0341450692774627,0.0644718188368185,0.00152945843909914,0.000754125270926768,0.00246837336401126,0.789473684210526,0.105263157894737,0.736842105263158,0.736842105263158,0.157894736842105,0.157894736842105,291631418667,4,0.00204827873496061,113
470,0.3405,-694.165535990584,-693.511364995994,0.654170994589776,3643,0.071138978,0.032389763,0.001275575,3031,119,0.313131313131313,0.13621491574544,0.104015739990553,0.162646732752975,0.0342745933200287,0.022753864569891,0.0470799479481823,0.0013374548646521,0.00086071519469685,0.00209833966197473,0,0.789473684210526,0.842105263157894,0,0.789473684210526,0.894736842105263,527615455250,4,0.000943273647135624,113
