"Rep","Gamma_ESS","Psi_ESS","Phi_ESS","InitialBeta_ESS","RunTime"
519,3.65336799855783,5.48005199783675,3.93439630613921,3.65336799855783,7.11672079305
520,1.99752524823242,1.7835046859218,1.7835046859218,2.21154581054303,14.0173447243167
521,0.903818937200971,0.941478059584345,0.903818937200971,0.941478059584345,26.5539910840167
522,3.57235235405258,3.24759304913871,3.46409925241462,3.35584615077666,9.23761060763333
523,2.79991092029563,3.33835532804479,2.69222203874579,3.33835532804479,9.2860097125
524,0.705790815422309,0.705790815422309,0.767163929806858,0.705790815422309,32.5875592277833
525,5.35243004069289,3.98808512835941,3.04353865059008,4.30293395428252,9.5283823632
526,2.37628431944638,2.37628431944638,2.37628431944638,2.69312222870589,12.6247519097333
527,2.01835087528671,2.10610526116874,2.19385964705077,2.10610526116874,11.3954418340333
528,2.92237347706996,2.302476072843,2.92237347706996,2.65670316097269,11.2921911791667
529,2.07989111257057,1.81151806578727,1.74442480409145,2.88501025292047,14.90462640695
530,1.6128326713905,1.23334263106333,1.23334263106333,2.41924900708575,21.0809221583333
531,2.17798793211194,2.87494407038776,2.35222696668089,2.35222696668089,11.47848416945
532,11.5923049883602,12.0963182487236,11.5923049883602,11.5923049883602,1.98407478263333
533,5.02118238193951,4.13509137336195,5.02118238193951,4.72581871241366,6.77131349028333
534,3.79401276336758,4.30671719084969,2.97368567939621,2.66606302290695,9.75220757221667
535,4.69327735686538,4.34562718228276,4.17180209499145,6.25770314248717,5.75290952291667
536,8.20891560931937,4.46449796296316,4.46449796296316,5.47261040621291,6.94366987221667
537,5.47914153101571,5.30791835817147,5.13669518532723,6.6777037409254,5.840330975
538,2.30891547120396,2.40127209005211,2.2165588523558,2.40127209005211,10.8275943020833
539,3.45048115947581,2.6713402524974,2.78264609635146,3.33917531562176,8.98425424375
540,0.609790832814669,0.586337339244874,0.609790832814669,0.938139742791799,42.6375711159667
541,2.31019099645242,2.4128661518503,2.20751584105453,2.00216553025876,19.4789089166667
542,4.18346300390151,3.60643362405303,3.75069096901515,4.32772034886363,6.93205604375
543,1.75460371508319,1.68441956647986,1.82478786368652,1.75460371508319,14.2482315437333
544,6.36119022812449,4.68719279967068,4.35239331397992,6.86338945666064,5.97372482778333
545,0.883871414957526,0.954581128154128,0.954581128154128,0.883871414957526,28.28465722155
546,5.16121319984189,3.53911762274872,3.68658085702992,4.27643379415471,6.78135133055
547,4.83711964195399,5.13943961957611,5.89523956363142,4.98827963076505,6.6155072375
548,3.21125214927355,5.7802538686924,5.35208691545592,3.63941910251003,9.34215022846667
549,4.26343476324683,3.91775086352411,4.14820679667259,4.4938906963953,8.67844872846667
550,4.33501801212105,3.76462090526302,3.76462090526302,3.5364620625198,8.7658228625
551,4.10689112840849,3.98955138188253,3.87221163535657,3.05083340967488,8.52226146388333
552,3.04927286729315,2.23117526875108,3.12364537625152,2.15680275979271,13.44582849235
553,5.67830685732948,4.63230296255826,4.93116121820718,4.93116121820718,6.69213569375
554,1.77969294798385,2.07630843931449,2.13563153758062,1.77969294798385,16.8568404083333
555,6.77692999124866,4.38507234727855,4.65083430771967,4.25219136705798,7.52553148193333
556,3.5475711061791,3.78407584659104,3.5475711061791,3.78407584659104,8.45649011735
557,8.13948342767341,4.50269295998955,6.40767844306205,5.88813694767864,5.77432221806667
558,3.45836137191143,4.09879866300614,4.48306103766297,3.33027391369249,7.80716561875
559,4.12674344649342,4.55364794095826,5.40745692988793,5.26515543173299,7.02733290208333
560,3.18773686953749,3.61276845214248,3.82528424344498,3.71902634779373,9.41106535068333
561,3.83237486850615,4.47110401325717,4.63078629944493,5.42919773038371,6.26243538888333
562,4.40519303667063,4.02760506209886,3.90174240390827,4.40519303667063,7.94516828403333
563,4.49343604522201,3.67644767336346,3.94877713064964,4.22110658793583,7.3440457743
564,3.3393455148767,1.85519195270928,2.89409944622647,1.92939963081765,13.4756945034667
565,6.14918730409368,5.39622559338833,8.15708519930794,4.76875750113387,7.96853268193333
566,7.25462810016926,5.95251536424144,5.58048315397635,7.4406442053018,5.37587860625
567,5.21432471254326,5.21432471254326,5.02120157504166,6.56618667505448,5.17804346458333
568,4.14371215816582,3.49625713345241,4.01422115322314,4.66167617793655,7.72254412916667
569,5.98057839405586,7.10193684294133,7.22653222615083,4.2362430291229,8.02597956875
570,2.27170565348763,3.37313869760285,1.85866826194443,1.65214956617282,14.52652985625
571,3.4699596418117,3.23862899902425,3.23862899902425,3.58562496320542,8.64563369513333
572,6.37922574727756,4.62493866677623,4.46545802309429,7.17662896568726,6.27035342291667
573,6.02281501584731,7.38280550329671,5.24567759444766,8.54851163539619,5.147094825
574,4.39964931658486,4.53297202314803,5.19958555596392,3.99968119689532,7.50059780346667
575,4.65869215640354,7.18769646987974,9.45048980299003,4.25937568585466,7.51283811528333
576,4.440011768333,4.30546595717139,4.84364920181781,3.76728271252497,7.43241273263333
577,6.59205245283269,7.69072786163814,6.3723173710716,7.69072786163814,4.5509346618
578,1.91097794598295,1.21183967306236,1.35166732764647,2.05080560056706,21.45498334305
579,7.71291103092233,5.53747458630322,7.71291103092233,9.09727967749814,5.05645661458333
580,5.68213113055684,5.23354183077604,5.98119066374405,5.23354183077604,6.68763165208333
581,6.19758248045762,4.82034192924482,4.54489381900225,4.54489381900225,7.26089570278333
582,1.74973784580726,1.74973784580726,1.74973784580726,1.8793480566078,15.4308830118167
583,6.94997529886372,6.0355048648027,5.48682260436609,7.86444573292473,5.46764533195
584,3.64779299253772,3.05943928406389,3.05943928406389,4.23614670101155,8.49828925693333
585,5.9311106522826,4.31353501984189,6.65003315558958,4.85272689732212,5.56388203401667
586,7.02249177160041,5.38935415029799,5.87929543668871,6.36923672307944,6.12318268195
587,14.8474403981597,14.8474403981597,17.4296039456658,15.4929812850363,1.54908855555
588,2.79695257275694,3.8796438912435,3.24807395545967,2.34583119005421,11.0834914763833
589,8.18075303485521,8.89212286397306,8.18075303485521,8.53643794941414,2.81147712221667
590,9.25436312594606,3.7799511359498,4.30132370642563,3.64960799333084,7.67205684861667
591,3.21853290866281,5.91794760625098,3.42618019309267,3.63382747752253,9.63171758056667
592,4.2139231497974,4.07345904480415,4.63531546477713,3.65206672982441,7.11925655346667
593,1.09066976662518,1.13106494316686,1.33304082587523,1.09066976662518,24.7554308611167
594,3.37976260937474,3.37976260937474,3.24457210499975,3.24457210499975,7.39696922223333
595,4.02149968907436,4.8494555074132,5.79569072837188,4.73117610479337,8.4545574111
596,2.04409296008478,2.21443404009184,2.04409296008478,2.29960458009538,11.74114899305
597,4.49179853928852,3.99270981270091,4.61657072093543,4.49179853928852,8.01460699653333
598,4.18756238801486,4.96303690431391,4.34265729127467,4.34265729127467,6.44766513265
599,2.09681355329746,2.03327374865208,2.47805238116972,1.90619413936132,15.7381661083333
600,5.40462657497005,5.681786912148,6.65184809227083,4.85030590061415,7.2160397132
601,6.16750217760418,4.50060969717062,4.16723120108391,4.50060969717062,5.99918718056667
602,1.22188706481933,1.32371098688761,1.22188706481933,1.27279902585347,19.6417497909667
603,5.09005885621414,4.36290759104069,3.92661683193662,4.65376809711007,6.8761483882
604,4.01298730279657,5.85227314991167,4.01298730279657,4.68181851992934,5.98058209236667
605,4.96297966165824,4.76446047519191,5.55853722105723,8.7348442045185,5.03729648403333
606,4.14693126725318,4.41447521997919,3.74561533816416,3.34429940907514,7.47540723541667
607,6.84713484988022,6.04158957342373,6.84713484988022,9.86792963659209,4.96558060348333
608,4.35731616684142,6.04401919916713,5.20066768300427,4.35731616684142,7.11447111318333
609,1.44834601856049,1.39041217781807,1.44834601856049,1.50627985930291,17.2610686118
610,3.34552567632142,3.47419974079532,3.73154786974312,3.98889599869092,7.77157389166667
611,0.878447355061596,0.878447355061596,0.878447355061596,1.10760753464288,26.1825593389
612,1.16343953588241,1.07394418696838,1.07394418696838,1.20818721033943,22.3475300590333
613,5.45460719697987,3.95459021781041,4.2273205776594,3.95459021781041,7.333250325
614,5.87849286609977,4.02212669785774,4.48621823991824,4.95030978197875,6.46424191805
615,7.23394412047429,5.47433609116973,6.6474081107061,7.03843211721822,5.11477547846667
616,5.19795635479475,5.00543945276532,5.77550706088306,6.5455746690008,5.19434911666667
617,6.80224662243196,3.19499462568774,3.5041876539801,2.9888659401595,9.70267672776667
618,4.74089240470019,6.36634122916883,4.46998426728875,4.19907612987731,7.38257631945
619,5.61343969271677,3.78907179258382,4.63108774649133,4.06974377721966,7.12575572013333
620,4.77135833741767,3.77270194121397,3.88366376301438,3.32885465401233,9.01210870346667
621,1.11480523247373,1.16327502518998,1.11480523247373,1.16327502518998,20.6314065722167
622,3.05111852659896,2.76507616473031,3.14646598055518,3.8138981582487,10.4879570298667
623,1.31952404926985,1.09960337439154,1.09960337439154,1.27553991429419,22.7354704270833
624,8.48248439717024,8.16239064633362,8.00234377091532,5.44159376422242,6.24816946526667
625,7.16132351963683,4.77421567975789,5.32508671972995,5.87595775970201,5.4459207007
626,11.4036891977788,4.08811499543013,3.76536907473828,3.98053302186618,9.29523754651667
627,5.55293058300951,5.55293058300951,4.66950980843981,4.41710387284847,7.92374392985
628,4.14592287054314,3.8497855226472,3.99785419659517,3.70171684869923,6.7536229868
629,5.61766109490181,4.89280159878545,5.61766109490181,5.61766109490181,5.51831081945
630,3.92052210876339,2.7369682646084,2.44107980356966,2.36710768830997,13.51860760625
631,5.81320836593187,4.47169874302452,4.76981199255949,5.36603849162942,6.70885981458333
632,1.13325086211603,1.32863894179121,1.32863894179121,1.25048370992114,25.5900974527833
633,1.55126912137187,1.37398122178652,1.68423504606089,1.72855702095723,22.5621715264
634,0.838440977828227,0.715140834029958,0.715140834029958,1.03572120790546,40.5514531125
635,0.903307945839072,0.934456495695592,1.52627894296947,0.934456495695592,32.1042232979167
636,1.91097794598295,1.21183967306236,1.35166732764647,2.05080560056706,21.45498334305
637,1.18387620175553,0.870497207173182,0.940136983747037,1.35797564319016,28.7192190784667
638,1.04513653237194,0.627081919423165,0.679338746041762,0.705467159351061,38.27251154375
639,1.64895798123819,1.53902744915565,1.48406218311437,1.53902744915565,18.1933077381833
640,5.2327057289735,4.70943515607615,4.53501163177703,5.58155277757173,5.7331716236
641,1.28716516259346,1.48519057222323,1.48519057222323,1.48519057222323,20.1994279798667
642,2.03948798893078,1.48326399194966,1.5450666582809,2.47210665324943,16.1805316722167
643,1.93656210966748,1.93656210966748,2.00828663224776,2.00828663224776,13.9422329215333
644,6.9306189540147,4.36930325361796,6.17729080683919,4.97196577135837,6.63721383403333
645,2.88959022213675,2.9698566171961,3.13038940731481,2.48825824683998,12.4585139180667
646,4.73839782796905,3.01534407234394,3.33841665152365,4.30763438906277,9.2858391375
647,5.84063235777809,5.84063235777809,8.66024797877441,6.64623682091989,4.9652157889
648,4.8787112666139,3.4964097410733,4.8787112666139,3.08985046885547,12.2983297680667
649,4.77159735530693,5.04426006132447,4.49893464928939,5.04426006132447,7.33506987153333
650,6.2540651980247,7.71334707756379,6.77523729786009,5.00325215841976,9.59375991458333
651,2.12701690542724,2.12701690542724,2.19348618372185,1.86113979224884,15.0445442715333
652,2.98130400058335,2.50044851661829,2.59661961341131,3.17364619416937,10.39813450555
653,3.75660337879396,5.05696608683802,4.19005761480864,3.4676338881175,6.92114588055
654,5.91349860567925,4.95455288583937,5.43402574575931,6.71262003887915,6.2568713493
655,5.22532439303706,5.36283292969593,5.08781585637819,3.98774756310723,7.272275775
656,3.88661606844697,2.88361837336388,2.88361837336388,3.25974250902004,7.97609011388333
657,5.05570515202926,6.06684618243511,6.06684618243511,6.57241669763804,5.93389034721667
658,4.82495455935954,4.34245910342358,4.18162728477826,4.5032909220689,6.21767513681667
659,2.22796247079891,2.4507587178788,2.59928954926539,2.3022278864922,13.4652178361167
660,2.23514842838914,2.32111567563487,2.1491811811434,2.1491811811434,11.6323371055667
661,6.93307541911168,3.39856638191749,3.39856638191749,5.43770621106798,7.35604286943333
662,3.54696759283116,2.53354828059369,2.63489021181744,3.14159986793617,9.8675838118
663,4.53827549532958,2.82381586376063,2.62211473063487,2.72296529719775,9.91566070555
664,5.01456047421915,3.93033118249609,4.33691716689224,3.65927385956532,7.37851307013333
665,6.87720429296513,6.06812143496923,6.06812143496923,5.66358000597129,4.94386942013333
666,3.68222808480542,3.68222808480542,3.08832032919165,3.2071018803144,8.41881580555
667,3.81840613876471,3.81840613876471,4.18792931348388,3.69523174719166,8.11857064791667
668,4.10497305001123,4.48981427344978,4.36153386563693,3.72013182657268,7.79542267638333
669,3.44296400236842,3.08679531246823,3.44296400236842,4.03657848553538,8.42297508195
670,8.58134102965515,4.46229733542068,8.06646056787585,5.8353119001655,5.82659514721667
671,3.71969077522487,3.17267742592709,3.3914827656462,3.82909344508442,9.14054475346667
672,1.62709771065429,1.75225907301231,1.75225907301231,1.62709771065429,15.9793722465167
673,2.13308384195397,1.61422561012733,1.49892378083252,1.61422561012733,17.3457785729167
674,1.19964648640529,1.15350623692817,1.15350623692817,1.43034773379092,21.6730514319333
675,4.0562787882883,3.92952007615429,3.80276136402028,4.69007234895834,7.88900410208333
676,2.16775136768483,1.78520700868162,2.61405311985523,1.91272179501602,15.6844555638833
677,5.29833536115862,5.44551134341303,6.18139125468506,4.709631432141,6.79458689306667
678,2.91916903549311,2.52994649742736,3.01647467000955,4.08683664969035,10.2768971701333
679,2.86891263279911,2.86891263279911,2.78197588635065,2.78197588635065,11.5026158770833
680,1.45697934000537,1.32038752687986,1.27485692250469,1.32038752687986,21.9632489777667
681,5.98046106064547,5.83459615672728,5.25113654105456,4.52181202146365,6.85565871665
682,4.57828448820368,4.39515310867553,4.57828448820368,7.87464931971033,5.46056062361667
683,1.38162636351267,1.42926865190965,1.76276467068857,1.33398407511568,20.9897558166667
684,2.32309257649608,2.66725443968069,2.83933537127299,2.23705211069993,11.6224382416667
685,0.630799482797999,0.658225547267478,0.658225547267478,0.630799482797999,36.4616659132
686,3.52029684472334,4.64679183503481,4.22435621366801,4.08354433987907,7.10167383681667
687,3.47765039341902,3.10504499412413,2.8566413945942,3.10504499412413,8.05141311875
688,7.81201519190571,6.72196656047701,5.26856838523874,5.6319179290483,5.50434157431667
689,6.20238744488549,7.18171177828846,5.54950455595018,4.89662166701486,6.12667304931667
690,5.25123434137073,3.25076411608664,3.50082289424715,5.00117556321022,7.99811954098333
691,3.64276167033246,4.09810687912402,4.09810687912402,2.95974385714512,8.78454395208333
692,2.46737778090662,2.36868266967035,2.86215822585168,3.15824355956047,10.1322141236167
693,4.30935264427336,4.53616067818248,4.64956469513704,3.96914059340967,8.81802979166667
694,2.29943135090637,1.46908114085684,1.53295423393758,1.72457351317977,15.65604469375
695,6.67062598655057,5.68965157676372,7.25921063242268,6.67062598655057,5.09697291806667
696,5.19224523954236,4.55904460057378,6.20536626189209,4.6856847283675,7.89639127361667
697,3.67081636907204,4.22700066741629,4.00452694807859,3.44834264973434,8.98982588125
698,4.19094095075301,4.35857858878313,4.8614915028735,4.35857858878313,5.96524749305
699,4.56259710746778,4.31597023679385,4.06934336611991,3.45277618943508,8.10941644166667
700,4.94422383508854,5.87961753361881,10.1557030126143,4.14245780777689,7.4834799625
