"","Rep","True_Beta","Mean_Beta","Lower95_Beta","Upper95_Beta"
"41448",610,0.330915453832181,0.294023905664801,0.172133694998521,0.420075638897
"11903",177,0.13415240198508,0.154320776720363,0.0851442866267082,0.228392176558621
"38810",572,0.352891550504041,0.276579696161804,0.189154840108221,0.374376336653547
"45517",662,0.0116132601488328,0.051060992651528,0.00211129809594797,0.113982912329542
"41540",613,0.315317834814711,0.294662023642067,0.212236784759376,0.374444833323394
"14074",207,0.368624274368749,0.364593455534,0.203517878904763,0.513081251753168
"16389",241,0.335394150891938,0.291691847035082,0.195696759654609,0.415268660266683
"31838",464,0.0933909857229652,0.247148209797489,0.165098595942424,0.32927467907712
"2815",56,0.0962307909226834,0.116180512956752,0.0473176526267753,0.201301612593702
"4136",78,0.257723024915859,0.302012913110257,0.204532842773084,0.390244552952043
"36777",547,0.169931769205441,0.131668150969877,0.031788312552256,0.243946729441297
"16452",241,0.094354054628168,0.0500663541009159,0.00162994635829245,0.127491700510994
"7304",116,0.0942694075575354,0.214234053385615,0.122387302246327,0.358232823114383
"25530",377,0.0769656002401044,0.204651653500159,0.116524607217579,0.299413778239599
"28933",421,0.0809442555349763,0.0585722811505886,0.000543827033292443,0.128008417204206
"29702",434,0.0748316767359382,0.122638701164782,0.0400134911707221,0.220530552311617
"499",13,0.168334699755328,0.168054389280016,0.0485187239286772,0.248488089176302
"19416",291,0.0940882237125976,0.143958345195675,0.067540189636058,0.243429673312233
"33412",485,0.0228096023868667,0.0579172040943353,0.000388008244579234,0.137715018311528
"17827",266,0.36512826685443,0.255902378695684,0.117397117997008,0.377178829039401
"39653",580,0.232402216282623,0.154724073025638,0.040228117392748,0.24857339980322
"20046",302,0.271141706521478,0.373272830927538,0.253483572559383,0.488519659619366
"21494",322,0.286404291172285,0.266267626026214,0.15727671148201,0.383466417652854
"39639",580,0.264669207745331,0.178770918216702,0.0851175578854276,0.286130210067338
"41270",607,0.293206269491967,0.239955969945416,0.139992077688888,0.356133052188591
"36553",544,0.14590423753951,0.131140426747767,0.0269555869870502,0.239901542040788
"5147",88,0.0735024317255414,0.0544743056377977,0.000287305649083514,0.119432957795303
"33751",494,0.299241098045213,0.345617551138739,0.247250862570495,0.465883079931317
"12136",180,0.343583041828821,0.381107310172934,0.269053912356148,0.491177756165378
"13253",196,0.0434543889082718,0.0758987806674285,0.0028584809831705,0.146283863628273
"5174",89,0.32715991392948,0.426342533917631,0.327277050851374,0.521267439795994
"19631",294,0.270391233238987,0.240697670487297,0.135140776305359,0.365326066139826
"1541",34,0.000315682123894579,0.0590159613461753,9.96142497635133e-05,0.130459193353962
"40083",586,0.357743576263093,0.320113914336162,0.207745217885506,0.445703059356098
"46152",670,0.349626203950004,0.320209248556841,0.197664527342392,0.463326198104922
"32617",472,0.086960187269934,0.100789249509125,0.0218005252663447,0.200120981815578
"30101",439,0.0776180640140302,0.0609823374722202,0.000650552873482795,0.134054105154383
"27380",400,0.0547286625199987,0.0636789967016184,0.0013001739057729,0.127700008112619
"11167",168,0.306648941789714,0.345263160355555,0.240157494070836,0.426690848880462
"31371",454,0.148650159334471,0.169819189774266,0.0794275259174654,0.272505742532627
"17836",266,0.361386781431094,0.242528717631768,0.0968001306567007,0.367421501110488
"24784",367,0.11778684137491,0.384314685887885,0.305129570068414,0.479524044301909
"12269",182,0.0968968610453712,0.1856454088613,0.0959020932724244,0.274831938278099
"36116",536,0.31155087837699,0.301719047632346,0.160606400249366,0.429162047770946
"20850",312,0.288964959001572,0.243925762926562,0.157670172848264,0.334128291157016
"21960",329,0.0816719855010765,0.130580986653676,0.0575223878692049,0.226672785270041
"46848",679,0.246616221746617,0.350969568035152,0.253844589620563,0.451652016426508
"31342",454,0.285760509888397,0.311376820976458,0.218166827153951,0.430799612308623
"10531",158,0.0467674775759219,0.0912542620050651,0.00108627481357466,0.199303857096759
"26574",391,0.152089111458184,0.33494096324325,0.253148290992062,0.401476207208058
"45123",657,0.182190899327164,0.146239588360696,0.0671856255728727,0.245097305154907
"36942",549,0.0914938995106513,0.111144105484128,0.0546621284456841,0.174463125849436
"42222",622,0.167615623668878,0.2848393725995,0.210333778001307,0.369450203003633
"29205",425,0.122940764571355,0.0614022304591167,0.000100945785831686,0.150965708361337
"4946",86,0.0436953999119887,0.0633257219714973,0.000599467892695556,0.162159619370656
"40537",595,0.125241574401378,0.0807822923169859,0.000225132540833114,0.169730903894863
"34154",499,0.206420491987098,0.18214166493995,0.0999543273108742,0.270701820479329
"32882",478,0.366560559559365,0.274058110108679,0.171448725122919,0.380717020407945
"39127",575,0.211125804728128,0.236842986495361,0.154037043489864,0.317230730196809
"33351",485,0.137078796893413,0.216482592059898,0.155643164226739,0.282635119611157
"14459",217,0.348922561701506,0.353336113204308,0.223182340977946,0.479700467319104
"8686",134,0.0430085367377561,0.0872577854161724,0.0122759284726134,0.19398253387106
"18398",276,0.313779361341631,0.407474765703844,0.262305433209979,0.547180561157248
"19843",297,0.355579987190778,0.31213008479576,0.198488149267307,0.421381048399199
"35548",526,0.346812704514471,0.343052128954858,0.244713498041149,0.47878965846917
"13764",202,0.010078682735661,0.0785568401200552,0.000132453783716041,0.215299924623325
"35399",522,0.291204225651235,0.297640484557829,0.194860562864799,0.390177311077243
"47198",684,0.429380451846833,0.366342284780053,0.180578501248111,0.610457862792089
"4562",82,0.0723245670225211,0.072021750602778,0.000295837184884733,0.171108281124118
"2734",55,0.0430535927289426,0.0595785359248037,0.000479112538323869,0.138477203857781
"28887",421,0.28910241076734,0.277687804453473,0.212114888389777,0.348723353356159
"7286",116,0.363153406061471,0.459638288665183,0.330991721517884,0.586038218711421
"38210",563,0.12121891095793,0.117496225485939,0.00698063158418944,0.22033342384686
"18261",271,0.0207872717298484,0.0555790059874803,7.64345266316552e-06,0.136012855972524
"43634",637,0.0674898347939477,0.0974879948102832,0.000522131965278522,0.224386924759662
"47591",690,0.336123284291344,0.368873177115516,0.279283364199652,0.465763549905562
"31177",451,0.149215861313745,0.134714022712237,0.044133943894842,0.222424092005505
"23551",348,0.176336933439417,0.218708139393227,0.154067439731593,0.303872536188888
"4994",87,0.0190994723474712,0.14750566743766,0.061586051371438,0.228774143175302
"22853",340,0.142583785069483,0.224619482620819,0.162544829679655,0.301707776331016
"34626",510,0.0450557029956836,0.128089058350311,0.0115017379853927,0.257915469297707
"17755",265,0.0802807948165562,0.197337633246181,0.101050376673589,0.295170095120362
"38346",566,0.350293178842706,0.270983076104148,0.147315636343664,0.387122301021932
"28634",415,0.0462491443271838,0.0514444615610945,0.000283240557008385,0.119090472338323
"6786",107,0.0852351025323035,0.097879968070396,0.000297053711645259,0.221468796338093
"32128",467,0.25203051238409,0.309486941972049,0.203491181560817,0.383362392686938
"8436",132,0.360544754039659,0.437155078390732,0.261659144414494,0.634408184291374
