t,R,S,I,sample
18.656465358526432,2119.0,13562.0,4319.0,188.0
18.65662544272737,2119.0,13561.0,4320.0,188.0
18.656946331712156,2119.0,13560.0,4321.0,188.0
18.65728743832287,2119.0,13559.0,4322.0,188.0
18.65757688853065,2119.0,13558.0,4323.0,188.0
18.657590725219038,2119.0,13557.0,4324.0,188.0
18.657997931338894,2120.0,13557.0,4323.0,188.0
18.658602733632545,2120.0,13556.0,4324.0,188.0
18.65872944761042,2120.0,13555.0,4325.0,188.0
18.658827206333335,2121.0,13555.0,4324.0,188.0
18.659286556401167,2121.0,13554.0,4325.0,188.0
18.659326680475125,2121.0,13553.0,4326.0,188.0
18.659924348148714,2122.0,13553.0,4325.0,188.0
18.660250865582956,2122.0,13552.0,4326.0,188.0
18.660877483805336,2122.0,13551.0,4327.0,188.0
18.661797738342543,2123.0,13551.0,4326.0,188.0
18.66203559973978,2123.0,13550.0,4327.0,188.0
18.66381409606501,2123.0,13549.0,4328.0,188.0
18.664701573545745,2123.0,13548.0,4329.0,188.0
18.66504420876021,2124.0,13548.0,4328.0,188.0
18.665264551045603,2124.0,13547.0,4329.0,188.0
18.665658799124095,2124.0,13546.0,4330.0,188.0
18.665721093224505,2124.0,13545.0,4331.0,188.0
18.666488540136008,2125.0,13545.0,4330.0,188.0
18.667311754121073,2125.0,13544.0,4331.0,188.0
18.66813767629392,2126.0,13544.0,4330.0,188.0
18.668226365746655,2126.0,13543.0,4331.0,188.0
18.66877494560709,2126.0,13542.0,4332.0,188.0
18.668892731965876,2126.0,13541.0,4333.0,188.0
18.669108722623353,2127.0,13541.0,4332.0,189.0
18.67050032977661,2127.0,13540.0,4333.0,189.0
18.671226684494822,2128.0,13540.0,4332.0,189.0
18.671343719217887,2129.0,13540.0,4331.0,189.0
18.67158839395611,2129.0,13539.0,4332.0,189.0
18.672118780402386,2129.0,13538.0,4333.0,189.0
18.672141893875715,2130.0,13538.0,4332.0,189.0
18.672312708665807,2131.0,13538.0,4331.0,189.0
18.67264394690828,2131.0,13537.0,4332.0,189.0
18.67351640835774,2132.0,13537.0,4331.0,189.0
18.673595892920737,2132.0,13536.0,4332.0,189.0
18.674707504113115,2132.0,13535.0,4333.0,189.0
18.675376919976376,2132.0,13534.0,4334.0,189.0
18.676445069121787,2132.0,13533.0,4335.0,189.0
18.676658323379893,2132.0,13532.0,4336.0,189.0
18.676827287059865,2133.0,13532.0,4335.0,189.0
18.676927687684135,2133.0,13531.0,4336.0,189.0
18.677173502359572,2133.0,13530.0,4337.0,189.0
18.67824934424778,2133.0,13529.0,4338.0,189.0
18.678702667767194,2133.0,13528.0,4339.0,189.0
18.678900227717328,2133.0,13527.0,4340.0,189.0
18.679385069172692,2133.0,13526.0,4341.0,189.0
18.679744925552598,2133.0,13525.0,4342.0,189.0
18.68068163158552,2134.0,13525.0,4341.0,189.0
18.68098402791721,2134.0,13524.0,4342.0,189.0
18.681595094310605,2134.0,13523.0,4343.0,189.0
18.681711204713398,2134.0,13522.0,4344.0,189.0
18.68171159392323,2134.0,13521.0,4345.0,189.0
18.681997227177067,2134.0,13520.0,4346.0,189.0
18.683417271682632,2134.0,13519.0,4347.0,189.0
18.683613692675603,2134.0,13518.0,4348.0,189.0
18.684306401324157,2135.0,13518.0,4347.0,189.0
18.684378567990205,2135.0,13517.0,4348.0,189.0
18.684489826635556,2136.0,13517.0,4347.0,189.0
18.684808398941012,2136.0,13516.0,4348.0,189.0
18.68489296943605,2136.0,13515.0,4349.0,189.0
18.685562517405174,2137.0,13515.0,4348.0,189.0
18.68581712113084,2137.0,13514.0,4349.0,189.0
18.686020825322036,2137.0,13513.0,4350.0,189.0
18.686114478830504,2138.0,13513.0,4349.0,189.0
18.68620981008286,2138.0,13512.0,4350.0,189.0
18.68640537228517,2138.0,13511.0,4351.0,189.0
18.68693775127651,2138.0,13510.0,4352.0,189.0
18.68746242804417,2138.0,13509.0,4353.0,189.0
18.688198676350545,2139.0,13509.0,4352.0,189.0
18.688563560555377,2139.0,13508.0,4353.0,189.0
18.68868355860595,2139.0,13507.0,4354.0,189.0
18.688914842675942,2139.0,13506.0,4355.0,189.0
18.68924839705751,2139.0,13505.0,4356.0,189.0
18.6894828353513,2139.0,13504.0,4357.0,189.0
18.689543816419043,2139.0,13503.0,4358.0,189.0
18.68998475990492,2139.0,13502.0,4359.0,189.0
18.690044176205866,2139.0,13501.0,4360.0,189.0
18.690758930478612,2140.0,13501.0,4359.0,190.0
18.691157368894046,2140.0,13500.0,4360.0,190.0
18.69177401963113,2140.0,13499.0,4361.0,190.0
18.692243041178767,2140.0,13498.0,4362.0,190.0
18.692580970127988,2140.0,13497.0,4363.0,190.0
18.693042649964163,2140.0,13496.0,4364.0,190.0
18.69335897138059,2140.0,13495.0,4365.0,190.0
18.693421482324677,2140.0,13494.0,4366.0,190.0
18.693495318322086,2140.0,13493.0,4367.0,190.0
18.693833470440072,2140.0,13492.0,4368.0,190.0
18.695253387535583,2140.0,13491.0,4369.0,190.0
18.6953260291728,2140.0,13490.0,4370.0,190.0
18.696481088621848,2141.0,13490.0,4369.0,190.0
18.696728897132935,2141.0,13489.0,4370.0,190.0
18.696985268676027,2142.0,13489.0,4369.0,190.0
18.697402928178594,2143.0,13489.0,4368.0,190.0
18.697453244917277,2144.0,13489.0,4367.0,190.0
18.697878171483154,2144.0,13488.0,4368.0,190.0
18.69811493713906,2144.0,13487.0,4369.0,190.0
18.698202341507038,2145.0,13487.0,4368.0,190.0
18.69846716124809,2146.0,13487.0,4367.0,190.0
18.698818541081014,2146.0,13486.0,4368.0,190.0
18.69882280503378,2146.0,13485.0,4369.0,190.0
18.699029069748875,2146.0,13484.0,4370.0,190.0
18.69986811264582,2147.0,13484.0,4369.0,190.0
18.700151097790407,2147.0,13483.0,4370.0,190.0
18.70043441631552,2148.0,13483.0,4369.0,190.0
18.701161594247047,2148.0,13482.0,4370.0,190.0
18.701343786894128,2149.0,13482.0,4369.0,190.0
18.70166055839169,2150.0,13482.0,4368.0,190.0
18.702067742285507,2150.0,13481.0,4369.0,190.0
18.702958722375975,2150.0,13480.0,4370.0,190.0
18.703137000501574,2150.0,13479.0,4371.0,190.0
18.70322296242074,2150.0,13478.0,4372.0,190.0
18.70330940597623,2151.0,13478.0,4371.0,190.0
18.703435158156996,2151.0,13477.0,4372.0,190.0
18.703632837189893,2151.0,13476.0,4373.0,190.0
18.703683863206265,2152.0,13476.0,4372.0,190.0
18.703848353581527,2153.0,13476.0,4371.0,190.0
18.704310783455917,2153.0,13475.0,4372.0,190.0
18.704316088772856,2154.0,13475.0,4371.0,190.0
18.704346963432247,2154.0,13474.0,4372.0,190.0
18.70444410346381,2154.0,13473.0,4373.0,190.0
18.70492310846889,2154.0,13472.0,4374.0,190.0
18.7055077556416,2154.0,13471.0,4375.0,190.0
18.706125033506915,2154.0,13470.0,4376.0,190.0
18.706306628431573,2154.0,13469.0,4377.0,190.0
18.706410043965892,2154.0,13468.0,4378.0,190.0
18.706684386781728,2154.0,13467.0,4379.0,190.0
18.7071405350165,2155.0,13467.0,4378.0,190.0
18.70801801415317,2156.0,13467.0,4377.0,190.0
18.70895869109886,2156.0,13466.0,4378.0,190.0
18.71066098438354,2157.0,13466.0,4377.0,190.0
18.711493523937662,2157.0,13465.0,4378.0,190.0
18.711743483050338,2157.0,13464.0,4379.0,190.0
18.712163643941974,2158.0,13464.0,4378.0,190.0
18.712941988409,2158.0,13463.0,4379.0,190.0
18.713243315770434,2159.0,13463.0,4378.0,191.0
18.713596325210673,2159.0,13462.0,4379.0,191.0
18.71369208132606,2159.0,13461.0,4380.0,191.0
18.71379821387042,2160.0,13461.0,4379.0,191.0
18.71426468786617,2160.0,13460.0,4380.0,191.0
18.714426536890446,2160.0,13459.0,4381.0,191.0
18.714719836465076,2161.0,13459.0,4380.0,191.0
18.715132318322148,2161.0,13458.0,4381.0,191.0
18.715185603001455,2161.0,13457.0,4382.0,191.0
18.715937089859203,2161.0,13456.0,4383.0,191.0
18.717122039033143,2161.0,13455.0,4384.0,191.0
18.71813502535884,2162.0,13455.0,4383.0,191.0
18.718291867605405,2162.0,13454.0,4384.0,191.0
18.718445763577677,2162.0,13453.0,4385.0,191.0
18.71875285225646,2162.0,13452.0,4386.0,191.0
18.71922604715936,2162.0,13451.0,4387.0,191.0
18.719277257418945,2162.0,13450.0,4388.0,191.0
18.719446680383864,2162.0,13449.0,4389.0,191.0
18.7198190062252,2163.0,13449.0,4388.0,191.0
18.720330886446895,2163.0,13448.0,4389.0,191.0
18.722241093283195,2164.0,13448.0,4388.0,192.0
18.722581357374175,2165.0,13448.0,4387.0,192.0
18.722692257522123,2165.0,13447.0,4388.0,192.0
18.723431547700212,2165.0,13446.0,4389.0,192.0
18.72344303279719,2165.0,13445.0,4390.0,192.0
18.723504129949085,2166.0,13445.0,4389.0,192.0
18.7235157866043,2166.0,13444.0,4390.0,192.0
18.723686490899183,2167.0,13444.0,4389.0,192.0
18.72493895144748,2167.0,13443.0,4390.0,192.0
18.725214514084378,2167.0,13442.0,4391.0,192.0
18.72527333809535,2167.0,13441.0,4392.0,192.0
18.7260004156544,2167.0,13440.0,4393.0,192.0
18.726055129377716,2167.0,13439.0,4394.0,192.0
18.72651195257991,2167.0,13438.0,4395.0,192.0
18.72663348975706,2167.0,13437.0,4396.0,192.0
18.72757974209256,2167.0,13436.0,4397.0,192.0
18.728574843327365,2168.0,13436.0,4396.0,192.0
18.72921413806209,2168.0,13435.0,4397.0,192.0
18.729278727823033,2169.0,13435.0,4396.0,192.0
18.729357801682816,2169.0,13434.0,4397.0,192.0
18.729567413298753,2169.0,13433.0,4398.0,192.0
18.73041345378012,2170.0,13433.0,4397.0,192.0
18.73048535820903,2170.0,13432.0,4398.0,192.0
18.730633410326316,2170.0,13431.0,4399.0,192.0
18.73071029233381,2171.0,13431.0,4398.0,192.0
18.732025541137983,2171.0,13430.0,4399.0,192.0
18.732058027367746,2171.0,13429.0,4400.0,192.0
18.732228398302617,2171.0,13428.0,4401.0,192.0
18.7325037032241,2171.0,13427.0,4402.0,192.0
18.733178949751135,2171.0,13426.0,4403.0,192.0
18.73446862599131,2172.0,13426.0,4402.0,192.0
18.734700858702418,2173.0,13426.0,4401.0,192.0
18.735064839919694,2173.0,13425.0,4402.0,192.0
18.735178169406744,2174.0,13425.0,4401.0,192.0
18.735423300687298,2174.0,13424.0,4402.0,192.0
18.73614509789668,2175.0,13424.0,4401.0,192.0
18.736151547666555,2175.0,13423.0,4402.0,192.0
18.73617528143388,2175.0,13422.0,4403.0,192.0
18.73650016746438,2175.0,13421.0,4404.0,192.0
18.73670871679599,2176.0,13421.0,4403.0,192.0
18.73694419364225,2176.0,13420.0,4404.0,192.0
18.737007622409152,2177.0,13420.0,4403.0,192.0
18.737034804981683,2177.0,13419.0,4404.0,192.0
18.737068261753027,2178.0,13419.0,4403.0,192.0
18.737237640348592,2178.0,13418.0,4404.0,192.0
18.73732729625912,2178.0,13417.0,4405.0,192.0
18.737514970774917,2179.0,13417.0,4404.0,193.0
18.73791331325079,2180.0,13417.0,4403.0,193.0
18.738159082932718,2180.0,13416.0,4404.0,193.0
18.738285123096972,2181.0,13416.0,4403.0,194.0
18.73840268754007,2181.0,13415.0,4404.0,194.0
18.73883921484658,2181.0,13414.0,4405.0,194.0
18.739591900193606,2181.0,13413.0,4406.0,194.0
18.739599282711282,2181.0,13412.0,4407.0,194.0
18.739701130065157,2181.0,13411.0,4408.0,194.0
18.739949662016734,2181.0,13410.0,4409.0,194.0
18.740007812971296,2181.0,13409.0,4410.0,194.0
18.7405331556048,2181.0,13408.0,4411.0,194.0
18.74076285994449,2181.0,13407.0,4412.0,194.0
18.74149586074616,2181.0,13406.0,4413.0,194.0
18.741697887695437,2182.0,13406.0,4412.0,194.0
18.741995201769328,2182.0,13405.0,4413.0,194.0
18.74231854396155,2182.0,13404.0,4414.0,194.0
18.74243663839221,2182.0,13403.0,4415.0,194.0
18.743915906607274,2182.0,13402.0,4416.0,194.0
18.744316585366107,2182.0,13401.0,4417.0,194.0
18.747260835374156,2182.0,13400.0,4418.0,194.0
18.747310113265094,2182.0,13399.0,4419.0,194.0
18.74737925851358,2183.0,13399.0,4418.0,194.0
18.748124783733086,2183.0,13398.0,4419.0,194.0
18.748580239157764,2184.0,13398.0,4418.0,194.0
18.748860825340323,2184.0,13397.0,4419.0,194.0
18.750448643118883,2184.0,13396.0,4420.0,194.0
18.75080698530862,2184.0,13395.0,4421.0,194.0
18.750844245480494,2184.0,13394.0,4422.0,194.0
18.75181306447655,2184.0,13393.0,4423.0,194.0
18.75302115654189,2185.0,13393.0,4422.0,194.0
18.753452126745557,2185.0,13392.0,4423.0,194.0
18.75444237522968,2185.0,13391.0,4424.0,194.0
18.755004400947193,2185.0,13390.0,4425.0,194.0
18.75526992712147,2185.0,13389.0,4426.0,194.0
18.755438140676198,2185.0,13388.0,4427.0,194.0
18.756554836499387,2186.0,13388.0,4426.0,195.0
18.756589536370342,2186.0,13387.0,4427.0,195.0
18.757310704415477,2187.0,13387.0,4426.0,195.0
18.758135707539388,2187.0,13386.0,4427.0,195.0
18.758542593789496,2187.0,13385.0,4428.0,195.0
18.759214376835526,2188.0,13385.0,4427.0,195.0
18.761863253503634,2188.0,13384.0,4428.0,195.0
18.762681899203567,2188.0,13383.0,4429.0,195.0
18.763354411494877,2189.0,13383.0,4428.0,196.0
18.76347554692774,2189.0,13382.0,4429.0,196.0
18.76347921702528,2189.0,13381.0,4430.0,196.0
18.76421245800524,2190.0,13381.0,4429.0,196.0
18.764387423512552,2191.0,13381.0,4428.0,196.0
18.764481301263114,2191.0,13380.0,4429.0,196.0
18.76467148567154,2191.0,13379.0,4430.0,196.0
18.764918029001723,2192.0,13379.0,4429.0,196.0
18.76546366938054,2192.0,13378.0,4430.0,196.0
18.765655983220626,2192.0,13377.0,4431.0,196.0
18.76573259011806,2192.0,13376.0,4432.0,196.0
18.766073012689823,2192.0,13375.0,4433.0,196.0
18.767067058044738,2192.0,13374.0,4434.0,196.0
18.768118914994012,2192.0,13373.0,4435.0,196.0
18.7685987842711,2192.0,13372.0,4436.0,196.0
18.768716346635667,2192.0,13371.0,4437.0,196.0
18.768826164071278,2192.0,13370.0,4438.0,196.0
18.769454938112833,2192.0,13369.0,4439.0,196.0
18.769781477210994,2192.0,13368.0,4440.0,196.0
18.769927605199584,2192.0,13367.0,4441.0,196.0
18.7699982133121,2192.0,13366.0,4442.0,196.0
18.770719425007375,2193.0,13366.0,4441.0,196.0
18.770946780537567,2193.0,13365.0,4442.0,196.0
18.771123161371552,2193.0,13364.0,4443.0,196.0
18.771499000364763,2194.0,13364.0,4442.0,196.0
18.771835671482876,2194.0,13363.0,4443.0,196.0
18.77215522026664,2195.0,13363.0,4442.0,196.0
18.772216105121867,2195.0,13362.0,4443.0,196.0
18.772847039172607,2195.0,13361.0,4444.0,196.0
18.77325784869157,2195.0,13360.0,4445.0,196.0
18.773333480285967,2196.0,13360.0,4444.0,196.0
18.77546150731395,2196.0,13359.0,4445.0,196.0
18.775745864677955,2197.0,13359.0,4444.0,196.0
18.775886229725796,2198.0,13359.0,4443.0,196.0
18.7764369143482,2198.0,13358.0,4444.0,196.0
18.777172047329408,2198.0,13357.0,4445.0,196.0
18.777287806011497,2199.0,13357.0,4444.0,196.0
18.777626531564874,2199.0,13356.0,4445.0,196.0
18.77815645495462,2199.0,13355.0,4446.0,196.0
18.778544988783633,2199.0,13354.0,4447.0,196.0
18.778655632061643,2199.0,13353.0,4448.0,196.0
18.77891208252323,2199.0,13352.0,4449.0,196.0
18.778996528122395,2200.0,13352.0,4448.0,196.0
18.78015999768713,2200.0,13351.0,4449.0,196.0
18.781254176425435,2200.0,13350.0,4450.0,196.0
18.78180553870816,2201.0,13350.0,4449.0,196.0
18.78237367268425,2201.0,13349.0,4450.0,196.0
18.78259039536725,2201.0,13348.0,4451.0,196.0
18.782860435640774,2201.0,13347.0,4452.0,196.0
18.783378567874408,2201.0,13346.0,4453.0,196.0
18.783880753593134,2201.0,13345.0,4454.0,196.0
18.783890552238166,2201.0,13344.0,4455.0,196.0
18.784205023180338,2201.0,13343.0,4456.0,196.0
18.784330483018355,2202.0,13343.0,4455.0,196.0
18.784335041561157,2203.0,13343.0,4454.0,196.0
18.78471509079912,2204.0,13343.0,4453.0,196.0
18.784721334702347,2204.0,13342.0,4454.0,196.0
18.784937653530058,2204.0,13341.0,4455.0,196.0
18.785598431175526,2205.0,13341.0,4454.0,196.0
18.78596272755545,2205.0,13340.0,4455.0,196.0
18.786119561490622,2205.0,13339.0,4456.0,196.0
18.786385805671088,2206.0,13339.0,4455.0,196.0
18.78653213847239,2206.0,13338.0,4456.0,196.0
18.786972929407817,2206.0,13337.0,4457.0,196.0
18.787361974879953,2206.0,13336.0,4458.0,196.0
18.787566702466844,2207.0,13336.0,4457.0,197.0
18.788281968076085,2208.0,13336.0,4456.0,197.0
18.788522192616593,2208.0,13335.0,4457.0,197.0
18.790125194739215,2209.0,13335.0,4456.0,197.0
18.790509969018512,2209.0,13334.0,4457.0,197.0
18.79143280404607,2209.0,13333.0,4458.0,197.0
18.791717024684502,2210.0,13333.0,4457.0,197.0
18.791814552804254,2210.0,13332.0,4458.0,197.0
18.792547864438042,2210.0,13331.0,4459.0,197.0
18.792585737175713,2211.0,13331.0,4458.0,198.0
18.793178207841787,2211.0,13330.0,4459.0,198.0
18.793504428640038,2211.0,13329.0,4460.0,198.0
18.79452284277643,2211.0,13328.0,4461.0,198.0
18.795053090712926,2211.0,13327.0,4462.0,198.0
18.795399167358987,2211.0,13326.0,4463.0,198.0
18.795822027702524,2211.0,13325.0,4464.0,198.0
18.795958837173117,2212.0,13325.0,4463.0,198.0
18.796299525479906,2212.0,13324.0,4464.0,198.0
18.797764910229485,2212.0,13323.0,4465.0,198.0
18.798529612703597,2212.0,13322.0,4466.0,198.0
18.798881718841738,2212.0,13321.0,4467.0,198.0
18.7991396964551,2213.0,13321.0,4466.0,198.0
18.800031854628752,2214.0,13321.0,4465.0,198.0
18.800209789737043,2214.0,13320.0,4466.0,198.0
18.800302803695423,2214.0,13319.0,4467.0,198.0
18.800352350719134,2214.0,13318.0,4468.0,198.0
18.802137487395463,2214.0,13317.0,4469.0,198.0
18.802375138135652,2215.0,13317.0,4468.0,198.0
18.8036524299485,2215.0,13316.0,4469.0,198.0
18.804923733710492,2215.0,13315.0,4470.0,198.0
18.805221296617475,2215.0,13314.0,4471.0,198.0
18.805306200269293,2215.0,13313.0,4472.0,198.0
18.80557310455783,2216.0,13313.0,4471.0,198.0
18.80571500774457,2216.0,13312.0,4472.0,198.0
18.805725773794258,2216.0,13311.0,4473.0,198.0
18.80617119396392,2216.0,13310.0,4474.0,198.0
18.806173770184493,2216.0,13309.0,4475.0,198.0
18.806452259283997,2216.0,13308.0,4476.0,198.0
18.806887930124567,2217.0,13308.0,4475.0,199.0
18.806909818643653,2217.0,13307.0,4476.0,199.0
18.807848391183242,2217.0,13306.0,4477.0,199.0
18.80840290384445,2217.0,13305.0,4478.0,199.0
18.8092265710894,2217.0,13304.0,4479.0,199.0
18.81004837426139,2218.0,13304.0,4478.0,199.0
18.810479303318992,2218.0,13303.0,4479.0,199.0
18.81075665907131,2219.0,13303.0,4478.0,199.0
18.81089461556158,2219.0,13302.0,4479.0,199.0
18.81144229346458,2220.0,13302.0,4478.0,199.0
18.811528712796566,2220.0,13301.0,4479.0,199.0
18.811618024449295,2220.0,13300.0,4480.0,199.0
18.81170928660608,2220.0,13299.0,4481.0,199.0
18.811717917003417,2220.0,13298.0,4482.0,199.0
18.811871502878514,2220.0,13297.0,4483.0,199.0
18.812010858982195,2220.0,13296.0,4484.0,199.0
18.812686003863153,2221.0,13296.0,4483.0,200.0
18.813116625314958,2222.0,13296.0,4482.0,201.0
18.81359360343395,2222.0,13295.0,4483.0,201.0
18.813693577158066,2222.0,13294.0,4484.0,201.0
18.813935224115976,2223.0,13294.0,4483.0,201.0
18.814223470730646,2224.0,13294.0,4482.0,201.0
18.815429482113945,2225.0,13294.0,4481.0,201.0
18.815779938304637,2225.0,13293.0,4482.0,201.0
18.816127968623714,2226.0,13293.0,4481.0,201.0
18.81713300180802,2226.0,13292.0,4482.0,201.0
18.81734251963431,2226.0,13291.0,4483.0,201.0
18.817351642318457,2226.0,13290.0,4484.0,201.0
18.817670235080396,2226.0,13289.0,4485.0,201.0
18.81783917053265,2226.0,13288.0,4486.0,201.0
18.818403225650382,2226.0,13287.0,4487.0,201.0
18.81910646295292,2226.0,13286.0,4488.0,201.0
18.8196336681752,2227.0,13286.0,4487.0,201.0
18.81983573974975,2227.0,13285.0,4488.0,201.0
18.819944646595424,2228.0,13285.0,4487.0,201.0
18.820050445217763,2228.0,13284.0,4488.0,201.0
18.82071483257404,2229.0,13284.0,4487.0,201.0
18.820909162983362,2229.0,13283.0,4488.0,201.0
18.821209187571124,2230.0,13283.0,4487.0,201.0
18.8214366015295,2231.0,13283.0,4486.0,201.0
18.822129761805424,2231.0,13282.0,4487.0,201.0
18.822907820119713,2231.0,13281.0,4488.0,201.0
18.823345724979866,2231.0,13280.0,4489.0,201.0
18.823555499233713,2231.0,13279.0,4490.0,201.0
18.823598883691435,2232.0,13279.0,4489.0,201.0
18.823632763249922,2233.0,13279.0,4488.0,201.0
18.825038958848076,2234.0,13279.0,4487.0,201.0
18.825817465955595,2235.0,13279.0,4486.0,201.0
18.82590975199707,2236.0,13279.0,4485.0,201.0
18.82614866259665,2236.0,13278.0,4486.0,201.0
18.826989028718355,2236.0,13277.0,4487.0,201.0
18.82760013159782,2236.0,13276.0,4488.0,201.0
18.827613742604996,2236.0,13275.0,4489.0,201.0
18.828000476552656,2236.0,13274.0,4490.0,201.0
18.828203898676453,2237.0,13274.0,4489.0,201.0
18.828286365849735,2237.0,13273.0,4490.0,201.0
18.828414983438556,2237.0,13272.0,4491.0,201.0
18.82854934427546,2238.0,13272.0,4490.0,201.0
18.82879401219428,2238.0,13271.0,4491.0,201.0
18.831145649988816,2238.0,13270.0,4492.0,201.0
18.831214439290285,2238.0,13269.0,4493.0,201.0
18.83134475734171,2239.0,13269.0,4492.0,201.0
18.831483070696518,2240.0,13269.0,4491.0,202.0
18.831852395502537,2240.0,13268.0,4492.0,202.0
18.83239116353256,2240.0,13267.0,4493.0,202.0
18.832870360424153,2241.0,13267.0,4492.0,202.0
18.83291633957099,2241.0,13266.0,4493.0,202.0
18.833298074814277,2241.0,13265.0,4494.0,202.0
18.833444837167367,2241.0,13264.0,4495.0,202.0
18.833809359815014,2241.0,13263.0,4496.0,202.0
18.834331365618628,2241.0,13262.0,4497.0,202.0
18.83472823807495,2241.0,13261.0,4498.0,202.0
18.834763684652195,2242.0,13261.0,4497.0,202.0
18.835063201246697,2243.0,13261.0,4496.0,202.0
18.83573309499295,2243.0,13260.0,4497.0,202.0
18.836247745077024,2244.0,13260.0,4496.0,202.0
18.836507078533636,2245.0,13260.0,4495.0,202.0
18.837542356178382,2245.0,13259.0,4496.0,202.0
18.83848192653274,2245.0,13258.0,4497.0,202.0
18.83865780112432,2246.0,13258.0,4496.0,202.0
18.83941242384242,2246.0,13257.0,4497.0,202.0
18.83963169465965,2247.0,13257.0,4496.0,202.0
18.839770466614027,2248.0,13257.0,4495.0,202.0
18.840131911532232,2248.0,13256.0,4496.0,202.0
18.84080334792597,2248.0,13255.0,4497.0,202.0
18.842530247993945,2248.0,13254.0,4498.0,202.0
18.84343806115894,2248.0,13253.0,4499.0,202.0
18.843475597231624,2248.0,13252.0,4500.0,202.0
18.84351774233331,2249.0,13252.0,4499.0,202.0
18.843815209365413,2249.0,13251.0,4500.0,202.0
18.843968927951785,2249.0,13250.0,4501.0,202.0
18.843997964758785,2249.0,13249.0,4502.0,202.0
18.844088887236325,2250.0,13249.0,4501.0,202.0
18.845252876599407,2251.0,13249.0,4500.0,203.0
18.84528234820961,2251.0,13248.0,4501.0,203.0
18.845437044572243,2251.0,13247.0,4502.0,203.0
18.84598832454496,2251.0,13246.0,4503.0,203.0
18.84599890876711,2251.0,13245.0,4504.0,203.0
18.846437781049836,2251.0,13244.0,4505.0,203.0
18.84673224453846,2251.0,13243.0,4506.0,203.0
18.84729112592669,2251.0,13242.0,4507.0,203.0
18.84748768558604,2251.0,13241.0,4508.0,203.0
18.847770021615162,2251.0,13240.0,4509.0,203.0
18.848893335799886,2251.0,13239.0,4510.0,203.0
18.848980485770248,2251.0,13238.0,4511.0,203.0
18.849493913108713,2251.0,13237.0,4512.0,203.0
18.849548979187226,2251.0,13236.0,4513.0,203.0
18.8496064579085,2252.0,13236.0,4512.0,203.0
18.850816294409782,2253.0,13236.0,4511.0,203.0
18.852345578919284,2253.0,13235.0,4512.0,203.0
18.85255997010501,2254.0,13235.0,4511.0,203.0
18.852738755057366,2255.0,13235.0,4510.0,203.0
18.85318834170893,2255.0,13234.0,4511.0,203.0
18.85319532783959,2256.0,13234.0,4510.0,203.0
18.85338673471779,2257.0,13234.0,4509.0,203.0
18.854479024483545,2257.0,13233.0,4510.0,203.0
18.85468748770624,2258.0,13233.0,4509.0,203.0
18.85469126715192,2258.0,13232.0,4510.0,203.0
18.85486131107794,2258.0,13231.0,4511.0,203.0
18.8554268389272,2258.0,13230.0,4512.0,203.0
18.855891965712914,2258.0,13229.0,4513.0,203.0
18.85593034496648,2259.0,13229.0,4512.0,203.0
18.855946929783794,2259.0,13228.0,4513.0,203.0
18.856259951801096,2259.0,13227.0,4514.0,203.0
18.85653908205004,2260.0,13227.0,4513.0,203.0
18.85657107117364,2261.0,13227.0,4512.0,203.0
18.85706591738277,2261.0,13226.0,4513.0,203.0
18.857135365768343,2261.0,13225.0,4514.0,203.0
18.857395839342512,2262.0,13225.0,4513.0,203.0
18.857893313080712,2262.0,13224.0,4514.0,203.0
18.858267614140253,2262.0,13223.0,4515.0,203.0
18.85832880924183,2262.0,13222.0,4516.0,203.0
18.858430940844105,2262.0,13221.0,4517.0,203.0
18.858979997401523,2262.0,13220.0,4518.0,203.0
18.859047286174423,2262.0,13219.0,4519.0,203.0
18.859277753397926,2263.0,13219.0,4518.0,203.0
18.85945528872994,2263.0,13218.0,4519.0,203.0
18.860286564882625,2263.0,13217.0,4520.0,203.0
18.86046114269538,2263.0,13216.0,4521.0,203.0
18.86173068573764,2263.0,13215.0,4522.0,203.0
18.862524934592106,2263.0,13214.0,4523.0,203.0
18.862591260474723,2264.0,13214.0,4522.0,203.0
18.864808711865372,2265.0,13214.0,4521.0,203.0
18.865254762518585,2265.0,13213.0,4522.0,203.0
18.865398065901427,2266.0,13213.0,4521.0,203.0
18.866401489797667,2266.0,13212.0,4522.0,203.0
18.86643742050277,2267.0,13212.0,4521.0,204.0
18.86653599859077,2267.0,13211.0,4522.0,204.0
18.86683350701924,2267.0,13210.0,4523.0,204.0
18.867212916519186,2268.0,13210.0,4522.0,204.0
18.86753778628955,2268.0,13209.0,4523.0,204.0
18.868470577794938,2268.0,13208.0,4524.0,204.0
18.86893571876129,2269.0,13208.0,4523.0,204.0
18.86906644755145,2269.0,13207.0,4524.0,204.0
18.869469514347674,2269.0,13206.0,4525.0,204.0
18.86980467186533,2269.0,13205.0,4526.0,204.0
18.869913773844328,2270.0,13205.0,4525.0,204.0
18.870001519544317,2271.0,13205.0,4524.0,204.0
18.8700931899348,2271.0,13204.0,4525.0,204.0
18.870102556267128,2272.0,13204.0,4524.0,204.0
18.87014481279281,2272.0,13203.0,4525.0,204.0
18.870267739461948,2272.0,13202.0,4526.0,204.0
18.87037521777079,2273.0,13202.0,4525.0,204.0
18.870501159186958,2274.0,13202.0,4524.0,204.0
18.870581450619785,2274.0,13201.0,4525.0,204.0
18.87060730688901,2274.0,13200.0,4526.0,204.0
