t,R,S,I,sample
18.612800238960503,118.0,19628.0,254.0,15.0
18.615643729110364,118.0,19627.0,255.0,15.0
18.62066585472298,118.0,19626.0,256.0,15.0
18.62233442854419,119.0,19626.0,255.0,15.0
18.62410607288971,119.0,19625.0,256.0,15.0
18.627301484019778,119.0,19624.0,257.0,15.0
18.629745960633883,120.0,19624.0,256.0,15.0
18.629999493334928,120.0,19623.0,257.0,15.0
18.63544057957981,120.0,19622.0,258.0,15.0
18.642442096275968,120.0,19621.0,259.0,15.0
18.642694171414565,120.0,19620.0,260.0,15.0
18.652707600424858,120.0,19619.0,261.0,15.0
18.665881602107987,121.0,19619.0,260.0,15.0
18.668905721584366,121.0,19618.0,261.0,15.0
18.67193897842846,122.0,19618.0,260.0,15.0
18.673013105568376,122.0,19617.0,261.0,15.0
18.683179210724305,123.0,19617.0,260.0,16.0
18.687891286541227,123.0,19616.0,261.0,16.0
18.701274412063093,123.0,19615.0,262.0,16.0
18.70716411105577,123.0,19614.0,263.0,16.0
18.707184157084328,123.0,19613.0,264.0,16.0
18.728380403821365,123.0,19612.0,265.0,16.0
18.72984244615526,124.0,19612.0,264.0,16.0
18.737339667756185,124.0,19611.0,265.0,16.0
18.74423716702072,124.0,19610.0,266.0,16.0
18.7471640880531,124.0,19609.0,267.0,16.0
18.74744043426611,125.0,19609.0,266.0,16.0
18.753655910772142,126.0,19609.0,265.0,16.0
18.75644861434043,126.0,19608.0,266.0,16.0
18.757352709841975,127.0,19608.0,265.0,16.0
18.759505437546647,127.0,19607.0,266.0,16.0
18.76112241552977,127.0,19606.0,267.0,16.0
18.765006687639396,128.0,19606.0,266.0,16.0
18.76690307945016,128.0,19605.0,267.0,16.0
18.77067782637366,128.0,19604.0,268.0,16.0
18.771071673839756,128.0,19603.0,269.0,16.0
18.773892620112246,128.0,19602.0,270.0,16.0
18.776294196638897,129.0,19602.0,269.0,16.0
18.78933545438309,129.0,19601.0,270.0,16.0
18.803988495022864,129.0,19600.0,271.0,16.0
18.81636186759767,130.0,19600.0,270.0,16.0
18.817013942290917,130.0,19599.0,271.0,16.0
18.82078178912542,130.0,19598.0,272.0,16.0
18.82387204705356,130.0,19597.0,273.0,16.0
18.825538535131923,130.0,19596.0,274.0,16.0
18.8278422279736,130.0,19595.0,275.0,16.0
18.841128570194737,130.0,19594.0,276.0,16.0
18.843544125425428,130.0,19593.0,277.0,16.0
18.844817051795136,130.0,19592.0,278.0,16.0
18.846549005938755,131.0,19592.0,277.0,16.0
18.84668261953401,132.0,19592.0,276.0,16.0
18.849070873166767,132.0,19591.0,277.0,16.0
18.854511691491087,132.0,19590.0,278.0,16.0
18.85690573200549,132.0,19589.0,279.0,16.0
18.864716884955904,132.0,19588.0,280.0,16.0
18.865494105784233,132.0,19587.0,281.0,16.0
18.867697756593326,133.0,19587.0,280.0,17.0
18.871364111467567,133.0,19586.0,281.0,17.0
18.87853978042745,133.0,19585.0,282.0,17.0
18.880405004944343,134.0,19585.0,281.0,17.0
18.88528690496102,134.0,19584.0,282.0,17.0
18.889225116369506,134.0,19583.0,283.0,17.0
18.889911664727475,134.0,19582.0,284.0,17.0
18.893000329634585,134.0,19581.0,285.0,17.0
18.89326868883495,134.0,19580.0,286.0,17.0
18.893858373316174,135.0,19580.0,285.0,18.0
18.895388653872505,135.0,19579.0,286.0,18.0
18.897403844525986,136.0,19579.0,285.0,19.0
18.904647042713428,136.0,19578.0,286.0,19.0
